LSOA21CD,Scenario,Scenario_world,Parameter,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01017383,High,Electric Engagement,I&C battery capacity,kW,0.168,3.01,5.648,8.875,12.659,16.945,21.644,26.584,31.6,36.695,41.862,47.1,52.37,57.67,63.03,67.134,70.827,73.655,75.983,77.864,79.371,80.609,81.764,83.013,84.354,85.792,87.328,88.999
E01017384,High,Electric Engagement,I&C battery capacity,kW,0.106,1.897,3.561,5.597,7.985,10.691,13.66,16.783,19.955,23.179,26.452,29.77,33.111,36.474,39.877,42.488,44.842,46.649,48.142,49.352,50.326,51.131,51.883,52.695,53.566,54.498,55.495,56.576
E01017385,High,Electric Engagement,I&C battery capacity,kW,0.408,7.306,13.713,21.549,30.741,41.154,52.576,64.584,76.783,89.175,101.75,114.498,127.329,140.238,153.298,163.311,172.326,179.24,184.942,189.556,193.263,196.317,199.169,202.25,205.556,209.1,212.885,216.998
E01017386,High,Electric Engagement,I&C battery capacity,kW,0.168,3.01,5.648,8.874,12.655,16.938,21.633,26.566,31.575,36.661,41.817,47.042,52.298,57.582,62.925,67.012,70.686,73.496,75.805,77.668,79.157,80.378,81.516,82.747,84.07,85.489,87.007,88.657
E01017387,High,Electric Engagement,I&C battery capacity,kW,0.061,1.091,2.048,3.219,4.593,6.149,7.857,9.652,11.477,13.331,15.213,17.121,19.043,20.976,22.933,24.435,25.788,26.827,27.685,28.38,28.94,29.402,29.834,30.3,30.801,31.337,31.909,32.53
E01017388,High,Electric Engagement,I&C battery capacity,kW,0.05,0.9,1.69,2.656,3.789,5.074,6.483,7.965,9.47,11,12.553,14.128,15.714,17.31,18.925,20.164,21.281,22.139,22.847,23.421,23.884,24.265,24.622,25.008,25.421,25.864,26.336,26.85
E01017391,High,Electric Engagement,I&C battery capacity,kW,0.061,1.088,2.041,3.205,4.568,6.11,7.799,9.571,11.368,13.191,15.036,16.904,18.78,20.664,22.566,24.014,25.312,26.298,27.104,27.749,28.261,28.676,29.063,29.483,29.936,30.424,30.947,31.518
E01017392,High,Electric Engagement,I&C battery capacity,kW,0.128,2.297,4.308,6.765,9.642,12.897,16.461,20.201,23.994,27.84,31.735,35.676,39.635,43.611,47.625,50.681,53.421,55.502,57.203,58.564,59.643,60.519,61.334,62.22,63.177,64.206,65.31,66.515
E01017393,High,Electric Engagement,I&C battery capacity,kW,0.108,1.935,3.628,5.697,8.119,10.86,13.862,17.011,20.206,23.444,26.724,30.043,33.377,36.725,40.105,42.679,44.986,46.738,48.171,49.317,50.225,50.963,51.65,52.396,53.201,54.068,54.998,56.012
E01017394,High,Electric Engagement,I&C battery capacity,kW,0.036,0.649,1.218,1.912,2.726,3.646,4.654,5.713,6.786,7.873,8.975,10.09,11.21,12.335,13.47,14.334,15.109,15.697,16.178,16.562,16.867,17.113,17.342,17.591,17.859,18.148,18.457,18.794
E01017397,High,Electric Engagement,I&C battery capacity,kW,0.105,1.887,3.539,5.557,7.921,10.596,13.525,16.599,19.716,22.877,26.078,29.316,32.57,35.836,39.133,41.644,43.893,45.601,46.996,48.111,48.994,49.709,50.373,51.094,51.872,52.708,53.604,54.582
E01017398,High,Electric Engagement,I&C battery capacity,kW,0.216,3.862,7.242,11.37,16.203,21.668,27.652,33.929,40.291,46.739,53.266,59.868,66.496,73.147,79.858,84.959,89.525,92.983,95.802,98.048,99.82,101.25,102.576,104.018,105.576,107.254,109.054,111.018
E01017399,High,Electric Engagement,I&C battery capacity,kW,0.1,1.792,3.363,5.285,7.54,10.094,12.896,15.842,18.834,21.873,24.957,28.082,31.228,34.392,37.593,40.045,42.253,43.944,45.338,46.464,47.367,48.109,48.801,49.548,50.349,51.207,52.122,53.117
E01017400,High,Electric Engagement,I&C battery capacity,kW,0.138,2.471,4.635,7.28,10.381,13.891,17.737,21.776,25.875,30.035,34.25,38.519,42.81,47.122,51.479,54.804,57.79,60.066,61.932,63.431,64.624,65.596,66.501,67.48,68.535,69.666,70.877,72.196
E01017401,High,Electric Engagement,I&C battery capacity,kW,0.116,2.071,3.888,6.11,8.716,11.669,14.908,18.313,21.772,25.286,28.851,32.465,36.101,39.759,43.459,46.295,48.847,50.804,52.415,53.717,54.762,55.62,56.42,57.284,58.211,59.203,60.262,61.413
E01017402,High,Electric Engagement,I&C battery capacity,kW,0.065,1.16,2.177,3.42,4.877,6.528,8.338,10.24,12.171,14.131,16.119,18.133,20.159,22.195,24.254,25.829,27.245,28.327,29.217,29.933,30.506,30.975,31.412,31.884,32.391,32.934,33.516,34.147
E01017403,High,Electric Engagement,I&C battery capacity,kW,0.067,1.206,2.263,3.557,5.074,6.793,8.678,10.66,12.673,14.719,16.794,18.897,21.014,23.144,25.297,26.948,28.434,29.572,30.51,31.268,31.876,32.376,32.842,33.345,33.884,34.461,35.078,35.748
E01017404,High,Electric Engagement,I&C battery capacity,kW,0.039,0.691,1.296,2.036,2.902,3.883,4.958,6.087,7.232,8.394,9.572,10.764,11.962,13.166,14.383,15.311,16.144,16.778,17.298,17.715,18.047,18.317,18.568,18.841,19.134,19.448,19.785,20.152
E01017405,High,Electric Engagement,I&C battery capacity,kW,0.197,3.524,6.615,10.396,14.831,19.855,25.366,31.16,37.045,43.024,49.089,55.238,61.426,67.65,73.946,78.771,83.114,86.442,89.184,91.4,93.177,94.637,95.999,97.469,99.045,100.733,102.536,104.494
E01017406,High,Electric Engagement,I&C battery capacity,kW,0.043,0.762,1.43,2.246,3.203,4.287,5.476,6.725,7.992,9.279,10.584,11.906,13.236,14.573,15.924,16.958,17.886,18.596,19.179,19.649,20.024,20.331,20.617,20.926,21.258,21.614,21.995,22.409
E01017407,High,Electric Engagement,I&C battery capacity,kW,0.078,1.391,2.611,4.104,5.854,7.838,10.013,12.3,14.623,16.983,19.377,21.805,24.247,26.704,29.189,31.094,32.808,34.122,35.204,36.079,36.78,37.357,37.894,38.474,39.097,39.763,40.475,41.248
E01017408,High,Electric Engagement,I&C battery capacity,kW,0.051,0.909,1.705,2.678,3.818,5.109,6.524,8.011,9.519,11.05,12.602,14.174,15.754,17.342,18.946,20.172,21.272,22.112,22.8,23.354,23.795,24.155,24.49,24.853,25.244,25.663,26.111,26.599
E01017409,High,Electric Engagement,I&C battery capacity,kW,0.146,2.613,4.902,7.701,10.982,14.696,18.767,23.044,27.384,31.79,36.256,40.779,45.327,49.898,54.518,58.047,61.218,63.637,65.623,67.22,68.494,69.535,70.503,71.552,72.68,73.89,75.184,76.593
E01017410,High,Electric Engagement,I&C battery capacity,kW,0.101,1.817,3.407,5.348,7.619,10.188,12.999,15.947,18.935,21.962,25.026,28.124,31.234,34.354,37.503,39.894,42.034,43.653,44.973,46.024,46.853,47.523,48.144,48.822,49.556,50.347,51.197,52.125
E01017412,High,Electric Engagement,I&C battery capacity,kW,0.186,3.328,6.239,9.795,13.959,18.669,23.824,29.233,34.717,40.274,45.901,51.592,57.307,63.044,68.833,73.235,77.177,80.166,82.603,84.549,86.086,87.33,88.485,89.742,91.1,92.563,94.132,95.845
E01017413,High,Electric Engagement,I&C battery capacity,kW,0.077,1.384,2.596,4.076,5.81,7.771,9.92,12.175,14.462,16.781,19.131,21.508,23.897,26.295,28.717,30.562,32.216,33.473,34.501,35.324,35.977,36.507,37,37.536,38.114,38.736,39.402,40.129
E01017414,High,Electric Engagement,I&C battery capacity,kW,0.144,2.58,4.837,7.594,10.822,14.473,18.47,22.663,26.913,31.221,35.582,39.993,44.423,48.869,53.355,56.766,59.821,62.136,64.024,65.53,66.72,67.682,68.576,69.548,70.599,71.73,72.945,74.27
E01017415,High,Electric Engagement,I&C battery capacity,kW,0.146,2.621,4.917,7.724,11.014,14.739,18.822,23.11,27.463,31.881,36.359,40.896,45.457,50.042,54.676,58.217,61.398,63.827,65.821,67.425,68.707,69.755,70.733,71.791,72.931,74.154,75.463,76.888
E01017418,High,Electric Engagement,I&C battery capacity,kW,0.086,1.533,2.876,4.515,6.436,8.609,10.989,13.487,16.019,18.587,21.188,23.82,26.463,29.117,31.796,33.835,35.663,37.051,38.184,39.09,39.807,40.389,40.928,41.514,42.146,42.825,43.554,44.348
E01017419,High,Electric Engagement,I&C battery capacity,kW,0.162,2.895,5.431,8.53,12.162,16.274,20.78,25.512,30.314,35.186,40.124,45.124,50.149,55.198,60.298,64.191,67.685,70.347,72.529,74.279,75.671,76.805,77.858,78.999,80.227,81.544,82.954,84.488
E01017420,High,Electric Engagement,I&C battery capacity,kW,0.097,1.731,3.247,5.1,7.272,9.731,12.425,15.255,18.126,21.039,23.992,26.981,29.986,33.005,36.055,38.382,40.472,42.063,43.368,44.414,45.247,45.925,46.554,47.237,47.97,48.758,49.601,50.519
E01017421,High,Electric Engagement,I&C battery capacity,kW,0.112,2.008,3.766,5.914,8.43,11.276,14.393,17.665,20.983,24.347,27.755,31.203,34.667,38.144,41.655,44.328,46.724,48.543,50.03,51.218,52.159,52.921,53.629,54.397,55.225,56.116,57.07,58.11
E01017422,High,Electric Engagement,I&C battery capacity,kW,0.133,2.389,4.48,7.034,10.025,13.408,17.112,21,24.941,28.936,32.982,37.076,41.187,45.315,49.481,52.652,55.492,57.648,59.408,60.814,61.928,62.83,63.668,64.579,65.563,66.623,67.759,68.998
E01017423,High,Electric Engagement,I&C battery capacity,kW,0.162,2.907,5.451,8.555,12.189,16.298,20.795,25.511,30.29,35.131,40.031,44.985,49.958,54.948,59.982,63.804,67.224,69.811,71.918,73.595,74.918,75.985,76.975,78.054,79.223,80.483,81.836,83.315
E01017424,High,Electric Engagement,I&C battery capacity,kW,0.172,3.082,5.778,9.072,12.927,17.288,22.062,27.071,32.148,37.294,42.504,47.774,53.067,58.378,63.74,67.816,71.467,74.235,76.493,78.296,79.721,80.875,81.947,83.115,84.376,85.735,87.193,88.785
E01017425,High,Electric Engagement,I&C battery capacity,kW,0.159,2.842,5.33,8.371,11.933,15.964,20.38,25.017,29.72,34.491,39.324,44.217,49.135,54.075,59.065,62.87,66.284,68.883,71.012,72.719,74.077,75.183,76.213,77.33,78.535,79.831,81.219,82.732
E01017426,High,Electric Engagement,I&C battery capacity,kW,0.125,2.232,4.183,6.565,9.353,12.504,15.951,19.565,23.226,26.935,30.687,34.48,38.286,42.104,45.955,48.875,51.487,53.461,55.066,56.342,57.347,58.156,58.907,59.728,60.618,61.578,62.61,63.739
E01017427,High,Electric Engagement,I&C battery capacity,kW,0.163,2.918,5.47,8.584,12.229,16.349,20.856,25.583,30.37,35.219,40.126,45.085,50.063,55.056,60.092,63.912,67.328,69.909,72.008,73.678,74.993,76.052,77.035,78.11,79.273,80.53,81.881,83.358
E01017428,High,Electric Engagement,I&C battery capacity,kW,0.158,2.829,5.302,8.322,11.855,15.848,20.218,24.799,29.44,34.141,38.897,43.705,48.53,53.37,58.252,61.955,65.267,67.769,69.804,71.423,72.697,73.724,74.677,75.718,76.847,78.065,79.374,80.806
E01017429,High,Electric Engagement,I&C battery capacity,kW,0.02,0.357,0.67,1.051,1.497,2.002,2.554,3.133,3.719,4.313,4.913,5.521,6.13,6.741,7.358,7.826,8.244,8.56,8.817,9.022,9.183,9.313,9.433,9.564,9.707,9.861,10.026,10.207
E01017430,High,Electric Engagement,I&C battery capacity,kW,0.111,1.98,3.712,5.827,8.303,11.104,14.169,17.384,20.643,23.946,27.29,30.673,34.07,37.479,40.921,43.537,45.88,47.657,49.107,50.265,51.181,51.924,52.615,53.369,54.185,55.064,56.008,57.039
E01017431,High,Electric Engagement,I&C battery capacity,kW,0.123,2.207,4.138,6.495,9.256,12.379,15.797,19.383,23.019,26.704,30.436,34.211,38.003,41.81,45.653,48.576,51.195,53.183,54.806,56.104,57.133,57.968,58.746,59.594,60.51,61.498,62.558,63.716
E01017432,High,Electric Engagement,I&C battery capacity,kW,0.105,1.872,3.51,5.51,7.853,10.502,13.402,16.445,19.53,22.657,25.823,29.026,32.244,35.475,38.736,41.217,43.441,45.128,46.506,47.609,48.483,49.193,49.854,50.574,51.353,52.192,53.093,54.077
E01017433,High,Electric Engagement,I&C battery capacity,kW,0.036,0.644,1.208,1.897,2.703,3.615,4.614,5.661,6.723,7.8,8.89,9.993,11.1,12.213,13.335,14.19,14.955,15.536,16.01,16.39,16.691,16.935,17.163,17.411,17.679,17.968,18.278,18.617
E01017434,High,Electric Engagement,I&C battery capacity,kW,0.048,0.859,1.611,2.529,3.604,4.82,6.152,7.548,8.964,10.4,11.853,13.324,14.801,16.283,17.781,18.919,19.94,20.714,21.347,21.853,22.254,22.58,22.884,23.214,23.572,23.957,24.371,24.822
E01017435,High,Electric Engagement,I&C battery capacity,kW,0.431,7.716,14.467,22.711,32.363,43.28,55.231,67.77,80.48,93.364,106.409,119.606,132.861,146.167,159.6,169.817,178.971,185.916,191.588,196.123,199.715,202.632,205.348,208.307,211.507,214.956,218.659,222.703
E01017436,High,Electric Engagement,I&C battery capacity,kW,0.102,1.831,3.433,5.39,7.68,10.271,13.106,16.081,19.096,22.152,25.246,28.376,31.52,34.675,37.86,40.282,42.451,44.096,45.439,46.512,47.362,48.051,48.692,49.392,50.148,50.963,51.838,52.795
E01017437,High,Electric Engagement,I&C battery capacity,kW,0.319,5.713,10.714,16.823,23.978,32.072,40.935,50.237,59.669,69.233,78.919,88.721,98.567,108.453,118.436,126.036,132.849,138.024,142.254,145.639,148.322,150.501,152.528,154.732,157.11,159.671,162.417,165.412
E01017438,High,Electric Engagement,I&C battery capacity,kW,0.037,0.665,1.247,1.959,2.792,3.734,4.766,5.849,6.947,8.061,9.189,10.33,11.477,12.628,13.79,14.675,15.469,16.071,16.564,16.958,17.271,17.525,17.761,18.018,18.295,18.593,18.913,19.262
E01017439,High,Electric Engagement,I&C battery capacity,kW,0.089,1.602,3.005,4.718,6.724,8.994,11.479,14.088,16.733,19.415,22.131,24.879,27.641,30.413,33.212,35.344,37.254,38.705,39.891,40.84,41.593,42.204,42.772,43.39,44.057,44.775,45.545,46.385
E01017440,High,Electric Engagement,I&C battery capacity,kW,0.113,2.025,3.798,5.964,8.5,11.369,14.511,17.809,21.153,24.543,27.977,31.451,34.942,38.446,41.985,44.68,47.095,48.929,50.429,51.629,52.58,53.352,54.071,54.852,55.695,56.603,57.576,58.638
E01017441,High,Electric Engagement,I&C battery capacity,kW,0.167,2.991,5.609,8.807,12.553,16.791,21.433,26.304,31.243,36.252,41.324,46.457,51.614,56.791,62.018,65.998,69.565,72.275,74.489,76.26,77.663,78.801,79.859,81.008,82.248,83.582,85.012,86.571
E01017442,High,Electric Engagement,I&C battery capacity,kW,0.17,3.053,5.727,8.997,12.829,17.167,21.922,26.917,31.987,37.132,42.348,47.632,52.945,58.284,63.682,67.806,71.511,74.339,76.662,78.531,80.024,81.245,82.383,83.616,84.943,86.368,87.893,89.552
E01017443,High,Electric Engagement,I&C battery capacity,kW,0.103,1.85,3.471,5.452,7.775,10.404,13.286,16.313,19.386,22.504,25.665,28.868,32.088,35.324,38.595,41.094,43.34,45.054,46.462,47.594,48.499,49.239,49.929,50.676,51.48,52.344,53.268,54.274
E01017444,High,Electric Engagement,I&C battery capacity,kW,0.161,2.886,5.411,8.496,12.108,16.194,20.666,25.359,30.115,34.936,39.816,44.752,49.708,54.68,59.698,63.512,66.926,69.511,71.618,73.297,74.62,75.687,76.675,77.749,78.909,80.156,81.494,82.954
E01017446,High,Electric Engagement,I&C battery capacity,kW,0.063,1.132,2.123,3.334,4.752,6.358,8.117,9.964,11.838,13.738,15.664,17.613,19.571,21.538,23.525,25.039,26.398,27.432,28.277,28.955,29.493,29.931,30.337,30.777,31.252,31.762,32.308,32.903
E01017447,High,Electric Engagement,I&C battery capacity,kW,0.203,3.633,6.815,10.703,15.258,20.413,26.061,31.99,38.006,44.107,50.288,56.546,62.834,69.149,75.527,80.39,84.751,88.07,90.785,92.961,94.689,96.093,97.397,98.811,100.335,101.973,103.726,105.635
E01017449,High,Electric Engagement,I&C battery capacity,kW,0.093,1.667,3.127,4.911,7,9.365,11.956,14.676,17.435,20.233,23.068,25.937,28.82,31.716,34.64,36.869,38.868,40.389,41.632,42.629,43.419,44.061,44.658,45.305,46.003,46.752,47.555,48.43
E01017450,High,Electric Engagement,I&C battery capacity,kW,0.171,3.069,5.756,9.039,12.885,17.236,22.002,27.005,32.08,37.225,42.437,47.712,53.012,58.334,63.707,67.801,71.471,74.261,76.542,78.367,79.814,80.989,82.081,83.266,84.543,85.917,87.389,88.993
E01017451,High,Electric Engagement,I&C battery capacity,kW,0.286,5.119,9.604,15.088,21.515,28.792,36.768,45.148,53.653,62.286,71.037,79.902,88.815,97.774,106.828,113.748,119.963,124.709,128.604,131.738,134.239,136.284,138.188,140.249,142.467,144.846,147.391,150.161
E01017452,High,Electric Engagement,I&C battery capacity,kW,0.149,2.662,4.995,7.849,11.195,14.984,19.139,23.506,27.941,32.444,37.01,41.638,46.294,50.975,55.709,59.333,62.591,65.085,67.136,68.791,70.116,71.204,72.218,73.314,74.492,75.754,77.104,78.572
E01017453,High,Electric Engagement,I&C battery capacity,kW,0.045,0.804,1.511,2.378,3.396,4.549,5.816,7.151,8.51,9.894,11.302,12.734,14.18,15.64,17.123,18.273,19.316,20.13,20.812,21.378,21.846,22.244,22.624,23.036,23.48,23.956,24.466,25.021
E01017454,High,Electric Engagement,I&C battery capacity,kW,0.053,0.953,1.791,2.818,4.024,5.391,6.893,8.475,10.085,11.726,13.395,15.093,16.808,18.539,20.297,21.66,22.898,23.864,24.674,25.345,25.901,26.373,26.826,27.315,27.841,28.407,29.013,29.672
E01017455,High,Electric Engagement,I&C battery capacity,kW,0.062,1.102,2.071,3.259,4.653,6.234,7.97,9.8,11.662,13.558,15.488,17.451,19.432,21.433,23.466,25.04,26.47,27.585,28.521,29.295,29.937,30.482,31.004,31.568,32.176,32.828,33.528,34.288
E01017456,High,Electric Engagement,I&C battery capacity,kW,0.047,0.84,1.579,2.485,3.548,4.753,6.077,7.471,8.892,10.338,11.809,13.306,14.817,16.343,17.892,19.094,20.185,21.035,21.749,22.341,22.83,23.247,23.645,24.075,24.539,25.036,25.569,26.148
E01017457,High,Electric Engagement,I&C battery capacity,kW,0.063,1.132,2.127,3.347,4.779,6.403,8.186,10.064,11.977,13.925,15.907,17.922,19.957,22.012,24.1,25.717,27.186,28.331,29.291,30.087,30.746,31.306,31.842,32.421,33.045,33.716,34.434,35.215
E01017458,High,Electric Engagement,I&C battery capacity,kW,0.025,0.447,0.84,1.321,1.886,2.527,3.231,3.973,4.728,5.497,6.279,7.075,7.878,8.689,9.513,10.152,10.731,11.183,11.562,11.876,12.136,12.358,12.569,12.798,13.044,13.309,13.592,13.901
E01017459,High,Electric Engagement,I&C battery capacity,kW,0.03,0.541,1.016,1.598,2.281,3.055,3.905,4.801,5.712,6.639,7.582,8.541,9.509,10.485,11.477,12.244,12.94,13.481,13.934,14.309,14.618,14.88,15.131,15.403,15.696,16.011,16.348,16.716
E01017460,High,Electric Engagement,I&C battery capacity,kW,0.075,1.338,2.514,3.957,5.65,7.57,9.679,11.901,14.164,16.469,18.814,21.2,23.609,26.042,28.514,30.431,32.172,33.53,34.671,35.616,36.399,37.065,37.702,38.39,39.129,39.923,40.773,41.696
E01017462,High,Electric Engagement,I&C battery capacity,kW,0.084,1.502,2.821,4.439,6.336,8.487,10.849,13.335,15.866,18.442,21.062,23.725,26.413,29.126,31.88,34.011,35.944,37.447,38.706,39.747,40.606,41.334,42.031,42.786,43.6,44.474,45.412,46.433
E01017463,High,Electric Engagement,I&C battery capacity,kW,0.082,1.472,2.765,4.35,6.21,8.317,10.632,13.069,15.549,18.073,20.641,23.251,25.885,28.544,31.243,33.331,35.225,36.698,37.932,38.952,39.794,40.508,41.191,41.93,42.728,43.585,44.504,45.504
E01017464,High,Electric Engagement,I&C battery capacity,kW,0.111,1.98,3.72,5.853,8.357,11.196,14.313,17.596,20.938,24.341,27.802,31.322,34.875,38.463,42.106,44.926,47.485,49.477,51.147,52.528,53.671,54.641,55.57,56.576,57.66,58.826,60.077,61.438
E01017465,High,Electric Engagement,I&C battery capacity,kW,0.109,1.951,3.664,5.766,8.233,11.028,14.099,17.333,20.625,23.977,27.387,30.854,34.355,37.889,41.477,44.255,46.776,48.739,50.384,51.744,52.87,53.826,54.741,55.732,56.8,57.948,59.18,60.521
E01017466,High,Electric Engagement,I&C battery capacity,kW,0.818,14.637,27.481,43.217,61.68,82.6,105.567,129.751,154.359,179.403,204.868,230.747,256.862,283.212,309.954,330.673,349.47,364.109,376.37,386.495,394.842,401.897,408.601,415.822,423.564,431.855,440.716,450.333
E01017467,High,Electric Engagement,I&C battery capacity,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01017468,High,Electric Engagement,I&C battery capacity,kW,0.021,0.37,0.694,1.093,1.561,2.092,2.676,3.292,3.918,4.557,5.208,5.87,6.539,7.215,7.901,8.435,8.921,9.3,9.62,9.885,10.106,10.294,10.473,10.667,10.875,11.097,11.335,11.594
E01017470,High,Electric Engagement,I&C battery capacity,kW,0.041,0.739,1.389,2.186,3.123,4.185,5.352,6.583,7.837,9.115,10.416,11.74,13.078,14.429,15.803,16.87,17.841,18.601,19.24,19.771,20.212,20.588,20.947,21.334,21.75,22.195,22.671,23.187
E01017471,High,Electric Engagement,I&C battery capacity,kW,0.485,8.677,16.29,25.617,36.557,48.952,62.558,76.883,91.456,106.286,121.364,136.684,152.142,167.737,183.562,195.819,206.936,215.591,222.837,228.819,233.748,237.912,241.87,246.134,250.708,255.608,260.845,266.531
E01017472,High,Electric Engagement,I&C battery capacity,kW,0.091,1.63,3.061,4.816,6.874,9.207,11.768,14.464,17.207,19.999,22.838,25.723,28.635,31.573,34.554,36.859,38.949,40.573,41.931,43.052,43.976,44.758,45.505,46.315,47.188,48.126,49.133,50.229
E01017474,High,Electric Engagement,I&C battery capacity,kW,0.12,2.152,4.042,6.359,9.077,12.158,15.539,19.1,22.723,26.411,30.161,33.972,37.819,41.7,45.639,48.685,51.447,53.593,55.389,56.871,58.093,59.128,60.117,61.188,62.342,63.584,64.915,66.364
E01017475,High,Electric Engagement,I&C battery capacity,kW,0.117,2.091,3.927,6.178,8.819,11.811,15.096,18.556,22.076,25.658,29.301,33.004,36.74,40.511,44.338,47.297,49.98,52.065,53.809,55.249,56.436,57.442,58.402,59.443,60.565,61.77,63.064,64.471
E01017476,High,Electric Engagement,I&C battery capacity,kW,0.119,2.121,3.984,6.268,8.947,11.983,15.317,18.826,22.398,26.033,29.729,33.486,37.277,41.102,44.986,47.988,50.71,52.826,54.596,56.057,57.262,58.282,59.257,60.313,61.451,62.675,63.987,65.416
E01017477,High,Electric Engagement,I&C battery capacity,kW,0.112,1.999,3.754,5.905,8.429,11.289,14.429,17.736,21.1,24.525,28.007,31.546,35.117,38.721,42.379,45.207,47.772,49.765,51.432,52.808,53.943,54.904,55.823,56.817,57.889,59.042,60.278,61.624
E01017478,High,Electric Engagement,I&C battery capacity,kW,0.142,2.543,4.776,7.513,10.724,14.363,18.357,22.561,26.838,31.191,35.616,40.112,44.649,49.227,53.872,57.457,60.704,63.223,65.327,67.061,68.49,69.699,70.857,72.117,73.478,74.946,76.524,78.244
E01017479,High,Electric Engagement,I&C battery capacity,kW,0.179,3.209,6.021,9.465,13.5,18.068,23.076,28.344,33.697,39.138,44.665,50.276,55.931,61.631,67.411,71.87,75.907,79.035,81.644,83.79,85.551,87.033,88.445,89.974,91.621,93.392,95.291,97.358
E01017480,High,Electric Engagement,I&C battery capacity,kW,0.066,1.175,2.206,3.467,4.946,6.619,8.454,10.383,12.344,14.338,16.362,18.418,20.49,22.578,24.695,26.329,27.808,28.953,29.909,30.695,31.34,31.884,32.401,32.961,33.564,34.213,34.909,35.666
E01017481,High,Electric Engagement,I&C battery capacity,kW,0.058,1.042,1.956,3.075,4.386,5.871,7.498,9.21,10.95,12.718,14.515,16.338,18.177,20.03,21.909,23.358,24.67,25.687,26.535,27.233,27.805,28.287,28.746,29.244,29.78,30.357,30.975,31.648
E01017482,High,Electric Engagement,I&C battery capacity,kW,0.226,4.048,7.596,11.942,17.036,22.803,29.129,35.784,42.55,49.431,56.421,63.52,70.679,77.898,85.219,90.88,96.009,99.993,103.324,106.07,108.328,110.234,112.048,114.008,116.114,118.375,120.796,123.428
E01017483,High,Electric Engagement,I&C battery capacity,kW,0.048,0.863,1.621,2.551,3.644,4.883,6.245,7.68,9.143,10.633,12.15,13.694,15.253,16.829,18.43,19.674,20.806,21.69,22.434,23.052,23.565,24.002,24.42,24.87,25.353,25.871,26.425,27.026
E01017484,High,Electric Engagement,I&C battery capacity,kW,0.267,4.774,8.958,14.082,20.087,26.884,34.339,42.181,50.153,58.257,66.491,74.851,83.28,91.778,100.397,107.057,113.092,117.777,121.692,124.917,127.568,129.804,131.931,134.229,136.699,139.351,142.19,145.277
E01017485,High,Electric Engagement,I&C battery capacity,kW,0.144,2.572,4.831,7.604,10.859,14.549,18.605,22.879,27.233,31.668,36.182,40.774,45.414,50.1,54.861,58.558,61.919,64.546,66.754,68.587,70.107,71.401,72.637,73.97,75.4,76.933,78.573,80.352
E01017487,High,Electric Engagement,I&C battery capacity,kW,0.045,0.804,1.509,2.372,3.385,4.532,5.79,7.113,8.459,9.827,11.218,12.63,14.053,15.489,16.944,18.066,19.082,19.868,20.523,21.062,21.504,21.876,22.232,22.619,23.036,23.486,23.969,24.496
E01017488,High,Electric Engagement,I&C battery capacity,kW,0.078,1.405,2.638,4.15,5.925,7.937,10.146,12.472,14.839,17.25,19.702,22.194,24.711,27.251,29.83,31.827,33.639,35.05,36.233,37.212,38.02,38.707,39.362,40.071,40.834,41.654,42.532,43.487
E01017489,High,Electric Engagement,I&C battery capacity,kW,0.065,1.163,2.184,3.435,4.903,6.567,8.394,10.318,12.275,14.267,16.293,18.351,20.429,22.526,24.654,26.3,27.792,28.951,29.922,30.723,31.383,31.943,32.477,33.057,33.681,34.352,35.073,35.856
E01017490,High,Electric Engagement,I&C battery capacity,kW,0.241,4.307,8.09,12.728,18.172,24.342,31.117,38.252,45.513,52.904,60.421,68.061,75.772,83.554,91.454,97.556,103.088,107.383,110.974,113.937,116.379,118.448,120.429,122.578,124.898,127.397,130.08,133.003
E01017491,High,Electric Engagement,I&C battery capacity,kW,0.077,1.382,2.595,4.082,5.826,7.803,9.973,12.258,14.582,16.948,19.354,21.799,24.266,26.755,29.282,31.235,33.006,34.383,35.534,36.485,37.268,37.932,38.565,39.252,39.992,40.788,41.641,42.57
E01017492,High,Electric Engagement,I&C battery capacity,kW,0.091,1.626,3.054,4.806,6.861,9.191,11.749,14.443,17.185,19.976,22.814,25.699,28.611,31.549,34.532,36.836,38.925,40.546,41.902,43.021,43.943,44.725,45.472,46.284,47.16,48.104,49.117,50.22
E01017493,High,Electric Engagement,I&C battery capacity,kW,0.124,2.228,4.186,6.586,9.403,12.595,16.101,19.793,23.55,27.374,31.264,35.217,39.207,43.234,47.321,50.479,53.341,55.563,57.422,58.955,60.219,61.289,62.314,63.426,64.627,65.92,67.308,68.821
E01017495,High,Electric Engagement,I&C battery capacity,kW,0.165,2.955,5.552,8.737,12.475,16.713,21.367,26.269,31.259,36.34,41.509,46.764,52.069,57.424,62.861,67.066,70.879,73.843,76.325,78.375,80.069,81.506,82.882,84.376,85.988,87.723,89.586,91.615
E01017496,High,Electric Engagement,I&C battery capacity,kW,0.127,2.275,4.275,6.727,9.606,12.869,16.452,20.227,24.07,27.982,31.962,36.008,40.093,44.217,48.403,51.641,54.577,56.859,58.77,60.349,61.653,62.759,63.819,64.969,66.21,67.547,68.981,70.544
