LSOA21CD,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01000091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000093,41.796,64.194,79.361,85.912,93.049,112.447,131.845,151.243,170.593,189.991,209.389,228.788,248.234,267.632,287.03,306.429,325.827,345.225,364.672,384.07,403.468,422.866,442.313,461.711,481.109,500.556,519.954
E01000094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000095,99.949,231.385,313.391,336.576,361.847,469.732,577.617,685.502,793.118,901.003,1008.888,1116.774,1224.929,1332.814,1440.699,1548.584,1656.47,1764.355,1872.51,1980.395,2088.28,2196.166,2304.32,2412.206,2520.091,2628.246,2736.131
E01000096,97.79,167.624,214.759,234.841,256.718,315.103,373.488,431.874,490.113,548.498,606.883,665.269,723.8,782.185,840.57,898.956,957.341,1015.726,1074.257,1132.642,1191.028,1249.413,1307.944,1366.329,1424.715,1483.246,1541.631
E01000097,13.944,16.428,21.495,29.495,38.052,46.758,55.463,64.169,72.853,81.559,90.264,98.97,107.697,116.403,125.109,133.814,142.52,151.226,159.953,168.659,177.365,186.07,194.798,203.504,212.209,220.937,229.642
E01000098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000100,170.922,180.153,186.607,189.623,192.85,208.839,224.829,240.819,256.769,272.759,288.749,304.738,320.768,336.758,352.748,368.738,384.728,400.718,416.747,432.737,448.727,464.717,480.747,496.736,512.726,528.756,544.746
E01000101,38.546,41.999,45.463,48.858,52.49,59.003,65.516,72.029,78.526,85.038,91.551,98.064,104.594,111.107,117.62,124.132,130.645,137.158,143.688,150.201,156.714,163.226,169.756,176.269,182.782,189.311,195.824
E01000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
