LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01031372,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.272,4.252,7.74,11.567,16.216,19.818,25.331,29.064,34.44,40.841,42.728,50.212,56.966,66.625,77.146,89.355,101.585,114.789,127.413,140.079,156.34,166.809,176.944,190.159,199.728
E01031373,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.296,7.714,9.373,11.194,13.406,15.12,17.743,19.519,22.077,25.123,26.021,29.582,32.795,37.391,42.397,48.206,54.025,60.307,66.314,72.34,80.077,85.058,89.88,96.168,100.721
E01031374,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.614,2.052,3.734,5.58,7.823,9.561,12.221,14.021,16.615,19.703,20.614,24.224,27.482,32.142,37.218,43.108,49.008,55.378,61.468,67.579,75.424,80.474,85.363,91.739,96.356
E01031375,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.116,3.73,6.789,10.145,14.224,17.383,22.218,25.492,30.207,35.822,37.477,44.042,49.965,58.437,67.666,78.374,89.101,100.682,111.755,122.864,137.127,146.309,155.198,166.789,175.183
E01031376,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.412,8.103,10.08,12.251,14.888,16.931,20.058,22.175,25.224,28.855,29.925,34.17,38.001,43.479,49.446,56.371,63.307,70.796,77.957,85.14,94.364,100.301,106.049,113.545,118.972
E01031377,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.565,5.449,6.483,7.617,8.996,10.063,11.698,12.804,14.398,16.295,16.855,19.073,21.076,23.939,27.058,30.677,34.302,38.217,41.959,45.714,50.534,53.638,56.642,60.56,63.397
E01031378,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.9,6.568,8.52,10.662,13.264,15.28,18.365,20.454,23.462,27.045,28.101,32.29,36.069,41.475,47.363,54.196,61.04,68.429,75.495,82.583,91.684,97.543,103.214,110.61,115.966
E01031379,Domestic battery capacity,Hydrogen Evolution,Medium,kW,28.162,33.481,39.649,44.613,47.808,51.547,55.65,60.635,64.496,70.407,74.409,80.172,87.035,89.058,97.082,104.323,114.679,125.959,139.048,152.16,166.316,179.851,193.43,210.864,222.088,232.954,247.122,257.382
E01031386,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.951,6.739,8.831,11.126,13.915,16.076,19.383,21.622,24.846,28.686,29.818,34.307,38.359,44.152,50.463,57.787,65.122,73.042,80.615,88.212,97.967,104.246,110.325,118.252,123.992
E01031387,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.049,7.064,9.423,12.012,15.156,17.593,21.321,23.846,27.482,31.811,33.088,38.15,42.718,49.251,56.367,64.625,72.896,81.827,90.366,98.932,109.931,117.012,123.866,132.805,139.277
E01031389,Domestic battery capacity,Hydrogen Evolution,Medium,kW,21.981,26.133,30.947,35.051,38.081,41.627,45.519,50.247,53.91,59.516,63.312,68.778,75.288,77.207,84.818,91.686,101.508,112.207,124.622,137.058,150.485,163.323,176.203,192.739,203.385,213.691,227.129,236.86
E01031392,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01031398,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.469,1.566,2.851,4.261,5.973,7.3,9.331,10.706,12.686,15.044,15.739,18.496,20.984,24.542,28.417,32.914,37.419,42.283,46.933,51.599,57.589,61.445,65.178,70.046,73.571
E01031399,Domestic battery capacity,Hydrogen Evolution,Medium,kW,9.16,10.89,12.896,15.531,18.961,22.974,27.377,32.728,36.873,43.217,47.512,53.698,61.064,63.236,71.848,79.62,90.735,102.842,116.891,130.964,146.158,160.686,175.26,193.973,206.02,217.682,232.889,243.901
E01031400,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.589,1.968,3.581,5.352,7.503,9.17,11.721,13.448,15.935,18.897,19.771,23.234,26.359,30.828,35.696,41.345,47.004,53.113,58.955,64.815,72.34,77.184,81.873,87.988,92.416
E01031407,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.509,1.702,3.098,4.63,6.491,7.933,10.14,11.634,13.785,16.348,17.103,20.099,22.802,26.668,30.88,35.767,40.662,45.947,51.001,56.07,62.579,66.77,70.826,76.116,79.946
E01031408,Domestic battery capacity,Hydrogen Evolution,Medium,kW,9.901,11.771,13.94,17.074,21.451,26.573,32.193,39.022,44.313,52.41,57.891,65.787,75.188,77.96,88.952,98.872,113.058,128.51,146.441,164.403,183.795,202.338,220.939,244.822,260.198,275.083,294.492,308.546
E01031409,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.58,1.939,3.53,5.275,7.395,9.038,11.552,13.254,15.706,18.625,19.486,22.899,25.979,30.384,35.182,40.75,46.327,52.349,58.106,63.882,71.298,76.072,80.694,86.721,91.085
E01031410,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.114,8.458,10.017,11.573,13.087,14.86,16.804,19.168,20.998,23.8,25.697,28.429,31.682,32.642,36.445,39.878,44.787,50.134,56.339,62.554,69.265,75.681,82.118,90.383,95.703,100.854,107.57,112.434
E01031411,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.188,14.078,16.289,18.715,21.664,23.948,27.443,29.81,33.219,37.278,38.475,43.22,47.503,53.627,60.299,68.04,75.795,84.167,92.172,100.203,110.514,117.152,123.578,131.958,138.026
E01031412,Domestic battery capacity,Hydrogen Evolution,Medium,kW,38.626,45.922,54.382,60.529,63.362,66.677,70.316,74.737,78.161,83.403,86.951,92.062,98.148,99.942,107.058,113.479,122.662,132.665,144.273,155.9,168.453,180.456,192.498,207.958,217.912,227.547,240.111,249.209
E01031413,Domestic battery capacity,Hydrogen Evolution,Medium,kW,21.729,25.834,30.592,33.988,35.438,37.133,38.994,41.255,43.007,45.687,47.502,50.116,53.229,54.147,57.786,61.07,65.767,70.883,76.82,82.766,89.187,95.326,101.485,109.392,114.483,119.411,125.837,130.49
E01031414,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.395,6.414,7.596,8.598,9.33,10.186,11.126,12.267,13.152,14.506,15.422,16.742,18.314,18.777,20.615,22.273,24.645,27.229,30.226,33.229,36.471,39.571,42.681,46.674,49.245,51.733,54.978,57.328
E01031415,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.454,6.485,7.679,9.824,13.215,17.182,21.536,26.826,30.924,37.196,41.443,47.559,54.841,56.988,65.503,73.187,84.176,96.146,110.036,123.949,138.971,153.335,167.744,186.244,198.155,209.685,224.72,235.607
E01031422,Domestic battery capacity,Hydrogen Evolution,Medium,kW,16.941,20.142,23.852,27.283,30.246,33.715,37.52,42.145,45.727,51.209,54.921,60.267,66.633,68.51,75.953,82.67,92.275,102.739,114.88,127.042,140.173,152.729,165.324,181.496,191.907,201.986,215.128,224.645
E01031423,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.435,14.902,17.789,20.958,24.808,27.79,32.354,35.445,39.895,45.195,46.758,52.955,58.546,66.543,75.254,85.363,95.488,106.42,116.873,127.359,140.823,149.491,157.881,168.823,176.746
E01031424,Domestic battery capacity,Hydrogen Evolution,Medium,kW,21.907,26.045,30.843,34.344,35.985,37.905,40.013,42.573,44.557,47.593,49.648,52.609,56.134,57.173,61.295,65.014,70.333,76.127,82.85,89.585,96.856,103.809,110.783,119.738,125.504,131.085,138.362,143.632
E01031425,Domestic battery capacity,Hydrogen Evolution,Medium,kW,17.556,20.873,24.718,27.78,29.695,31.936,34.395,37.383,39.698,43.241,45.639,49.094,53.208,54.421,59.23,63.57,69.778,76.539,84.385,92.244,100.729,108.842,116.981,127.431,134.159,140.672,149.164,155.314
E01031426,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,5.074,7.363,10.041,12.98,16.55,19.316,23.55,26.416,30.544,35.46,36.909,42.656,47.843,55.26,63.34,72.715,82.106,92.246,101.941,111.666,124.154,132.193,139.976,150.124,157.473
E01031427,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.525,1.755,3.195,4.774,6.694,8.18,10.456,11.997,14.216,16.858,17.637,20.726,23.514,27.501,31.843,36.883,41.931,47.381,52.592,57.82,64.532,68.853,73.036,78.491,82.441
E01031428,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.268,0.895,1.628,2.433,3.412,4.169,5.329,6.114,7.245,8.592,8.989,10.564,11.985,14.017,16.23,18.799,21.371,24.149,26.805,29.47,32.891,35.093,37.225,40.006,42.019
E01031429,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.67,2.239,4.076,6.091,8.54,10.437,13.34,15.306,18.137,21.508,22.502,26.444,30.001,35.087,40.628,47.058,53.498,60.452,67.101,73.771,82.335,87.848,93.185,100.145,105.184
E01031430,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.483,4.957,9.021,13.482,18.902,23.1,29.526,33.877,40.142,47.603,49.803,58.527,66.399,77.657,89.921,104.151,118.406,133.796,148.511,163.274,182.228,194.431,206.243,221.647,232.801
E01031454,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,11.068,13.852,17.111,20.686,25.031,28.396,33.547,37.035,42.058,48.038,49.802,56.795,63.105,72.13,81.961,93.368,104.794,117.131,128.927,140.761,155.955,165.737,175.206,187.554,196.495
E01031455,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.011,6.939,9.194,11.67,14.677,17.007,20.573,22.987,26.464,30.605,31.825,36.666,41.035,47.282,54.087,61.984,69.894,78.435,86.601,94.793,105.311,112.082,118.637,127.185,133.375
E01031456,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.234,0.783,1.425,2.13,2.986,3.649,4.664,5.351,6.341,7.519,7.867,9.245,10.488,12.267,14.204,16.451,18.703,21.134,23.458,25.79,28.784,30.712,32.578,35.011,36.773
E01031457,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.454,6.485,7.679,9.226,11.216,13.544,16.099,19.203,21.608,25.288,27.78,31.369,35.642,36.902,41.899,46.408,52.856,59.88,68.031,76.195,85.01,93.439,101.894,112.75,119.74,126.505,135.328,141.717
E01031458,Domestic battery capacity,Hydrogen Evolution,Medium,kW,50.75,60.337,71.452,80.016,84.881,90.574,96.821,104.412,110.293,119.293,125.386,134.162,144.612,147.694,159.912,170.938,186.706,203.882,223.813,243.778,265.334,285.945,306.621,333.168,350.259,366.804,388.378,404.001
E01031459,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,5.205,7.8,10.836,14.168,18.217,21.353,26.153,29.403,34.084,39.657,41.301,47.817,53.698,62.108,71.269,81.899,92.547,104.044,115.036,126.064,140.223,149.338,158.162,169.669,178.001
E01031460,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.794,6.213,7.874,9.696,11.91,13.625,16.25,18.027,20.587,23.634,24.533,28.097,31.313,35.912,40.921,46.734,52.557,58.844,64.856,70.886,78.629,83.614,88.439,94.732,99.288
E01031461,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.294,14.43,16.931,19.675,23.009,25.592,29.545,32.222,36.076,40.666,42.02,47.386,52.229,59.155,66.699,75.454,84.223,93.691,102.744,111.825,123.486,130.992,138.259,147.736,154.597
E01031462,Domestic battery capacity,Hydrogen Evolution,Medium,kW,8.182,9.727,11.519,13.746,16.514,19.752,23.306,27.624,30.969,36.089,39.555,44.548,50.492,52.245,59.195,65.467,74.437,84.208,95.546,106.903,119.164,130.889,142.65,157.752,167.474,176.885,189.158,198.045
E01031463,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.246,4.163,7.577,11.323,15.875,19.401,24.798,28.452,33.714,39.981,41.828,49.155,55.766,65.222,75.521,87.473,99.445,112.371,124.73,137.128,153.047,163.296,173.217,186.154,195.521
E01031464,Domestic battery capacity,Hydrogen Evolution,Medium,kW,14.822,17.622,20.868,23.879,26.495,29.556,32.915,36.996,40.158,44.997,48.273,52.991,58.61,60.267,66.836,72.764,81.242,90.477,101.193,111.927,123.516,134.598,145.714,159.988,169.177,178.072,189.672,198.071
E01031469,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,5.453,8.63,12.347,16.426,21.382,25.222,31.098,35.076,40.806,47.629,49.641,57.618,64.817,75.112,86.327,99.34,112.375,126.449,139.906,153.406,170.739,181.898,192.7,206.786,216.986
E01031479,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01031516,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E01031546,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.404,1.351,2.46,3.676,5.153,6.298,8.05,9.236,10.944,12.978,13.578,15.957,18.103,21.172,24.516,28.395,32.282,36.478,40.49,44.514,49.682,53.009,56.229,60.429,63.47
E01031547,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.419,4.959,5.59,6.284,7.126,7.778,8.777,9.453,10.427,11.586,11.928,13.284,14.507,16.257,18.163,20.374,22.59,24.981,27.268,29.563,32.508,34.405,36.24,38.634,40.368
E01031548,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,4.51,5.478,6.609,7.852,9.361,10.53,12.32,13.531,15.276,17.354,17.966,20.396,22.588,25.723,29.138,33.101,37.07,41.356,45.454,49.565,54.844,58.242,61.531,65.821,68.927
E01031549,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.304,4.358,7.932,11.853,16.618,20.309,25.959,29.784,35.293,41.853,43.787,51.456,58.377,68.276,79.058,91.569,104.101,117.632,130.57,143.549,160.213,170.942,181.327,194.87,204.676
E01031550,Domestic battery capacity,Hydrogen Evolution,Medium,kW,4.95,5.886,6.97,8.399,10.265,12.448,14.844,17.755,20.01,23.461,25.798,29.164,33.171,34.353,39.038,43.266,49.313,55.9,63.544,71.2,79.466,87.37,95.299,105.48,112.034,118.379,126.652,132.643
E01031551,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.395,6.414,7.596,9.049,10.837,12.929,15.225,18.015,20.176,23.483,25.723,28.948,32.788,33.921,38.411,42.463,48.258,54.57,61.895,69.232,77.154,84.729,92.327,102.084,108.365,114.445,122.373,128.115
E01031552,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.03,7.001,9.308,11.84,14.916,17.299,20.946,23.415,26.971,31.205,32.454,37.405,41.873,48.262,55.222,63.299,71.389,80.124,88.475,96.854,107.611,114.537,121.241,129.983,136.313
E01031553,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.78,2.605,4.742,7.087,9.936,12.143,15.52,17.807,21.101,25.023,26.179,30.765,34.903,40.821,47.267,54.747,62.24,70.33,78.065,85.825,95.789,102.203,108.412,116.509,122.372
E01031554,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.223,2.643,3.13,4.229,6.139,8.373,10.824,13.803,16.111,19.643,22.034,25.478,29.579,30.788,35.582,39.909,46.097,52.837,60.659,68.494,76.953,85.041,93.154,103.572,110.279,116.772,125.238,131.368
E01031555,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.735,2.456,4.47,6.68,9.365,11.445,14.629,16.785,19.889,23.586,24.676,28.998,32.899,38.477,44.553,51.604,58.666,66.292,73.583,80.897,90.288,96.334,102.187,109.819,115.346
E01031556,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.445,8.212,10.28,12.55,15.307,17.443,20.712,22.925,26.113,29.909,31.028,35.466,39.471,45.199,51.438,58.678,65.93,73.759,81.246,88.756,98.399,104.607,110.617,118.454,124.128
E01031557,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.014,3.391,6.171,9.223,12.93,15.802,20.198,23.174,27.46,32.564,34.069,40.036,45.421,53.123,61.512,71.246,80.997,91.525,101.591,111.69,124.656,133.003,141.083,151.621,159.251
E01031558,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.518,1.731,3.151,4.71,6.603,8.069,10.314,11.834,14.023,16.629,17.397,20.445,23.194,27.127,31.411,36.382,41.361,46.737,51.878,57.035,63.656,67.918,72.045,77.425,81.322
E01031559,Domestic battery capacity,Hydrogen Evolution,Medium,kW,8.878,10.555,12.5,14.516,16.579,18.993,21.643,24.862,27.356,31.173,33.758,37.48,41.911,43.218,48.4,53.076,59.764,67.048,75.501,83.968,93.11,101.851,110.62,121.879,129.128,136.144,145.294,151.92
E01031560,Domestic battery capacity,Hydrogen Evolution,Medium,kW,11.887,14.133,16.736,19.307,21.771,24.655,27.819,31.664,34.642,39.2,42.286,46.731,52.024,53.584,59.772,65.356,73.343,82.042,92.136,102.248,113.165,123.604,134.075,147.521,156.177,164.556,175.483,183.395
E01031561,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,4.99,7.08,9.526,12.211,15.472,17.999,21.866,24.484,28.255,32.745,34.068,39.318,44.056,50.831,58.211,66.774,75.353,84.614,93.47,102.354,113.76,121.104,128.212,137.482,144.194
E01031562,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,10.313,11.331,12.521,13.828,15.415,16.645,18.527,19.801,21.637,23.822,24.467,27.022,29.327,32.625,36.217,40.385,44.56,49.068,53.378,57.702,63.254,66.828,70.288,74.8,78.067
E01031563,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,4.56,5.645,6.914,8.306,9.998,11.309,13.315,14.674,16.63,18.959,19.646,22.37,24.827,28.342,32.171,36.614,41.064,45.869,50.463,55.072,60.99,64.8,68.488,73.297,76.779
E01031564,Domestic battery capacity,Hydrogen Evolution,Medium,kW,14.496,17.234,20.409,23.074,24.976,27.202,29.645,32.613,34.912,38.431,40.814,44.245,48.331,49.536,54.313,58.624,64.789,71.505,79.298,87.105,95.533,103.591,111.676,122.056,128.738,135.207,143.643,149.751
E01031565,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.197,7.561,10.327,13.362,17.05,19.907,24.28,27.24,31.504,36.581,38.078,44.014,49.37,57.031,65.376,75.059,84.759,95.231,105.245,115.29,128.188,136.491,144.529,155.011,162.6
E01031566,Domestic battery capacity,Hydrogen Evolution,Medium,kW,11.161,13.269,15.713,18.182,20.621,23.476,26.609,30.416,33.364,37.877,40.933,45.334,50.574,52.119,58.246,63.775,71.682,80.295,90.29,100.302,111.111,121.446,131.814,145.127,153.697,161.993,172.812,180.646
E01031567,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.454,6.485,7.679,9.421,11.866,14.728,17.868,21.683,24.639,29.163,32.226,36.637,41.889,43.438,49.58,55.122,63.047,71.681,81.699,91.734,102.569,112.929,123.321,136.665,145.256,153.572,164.416,172.268
E01031568,Domestic battery capacity,Hydrogen Evolution,Medium,kW,11.265,13.393,15.86,18.109,20.004,22.222,24.656,27.613,29.904,33.411,35.785,39.204,43.275,44.475,49.235,53.531,59.674,66.366,74.131,81.909,90.307,98.337,106.392,116.735,123.393,129.839,138.244,144.33
E01031569,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.75,4.458,5.28,6.782,9.179,11.983,15.061,18.8,21.697,26.131,29.132,33.456,38.604,40.121,46.14,51.572,59.34,67.801,77.619,87.455,98.073,108.226,118.412,131.49,139.909,148.059,158.687,166.383
E01031570,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.668,3.172,3.756,4.638,5.903,7.385,9.01,10.985,12.515,14.857,16.442,18.726,21.445,22.246,25.425,28.294,32.397,36.866,42.051,47.246,52.854,58.217,63.596,70.504,74.95,79.255,84.868,88.933
E01031571,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,1.063,3.552,6.465,9.661,13.545,16.553,21.158,24.276,28.766,34.112,35.689,41.94,47.581,55.649,64.436,74.634,84.848,95.877,106.422,117,130.583,139.327,147.792,158.83,166.823
E01031572,Domestic battery capacity,Hydrogen Evolution,Medium,kW,6.433,7.648,9.057,10.614,12.336,14.352,16.563,19.25,21.332,24.517,26.674,29.781,33.48,34.571,38.896,42.799,48.38,54.461,61.516,68.583,76.213,83.509,90.828,100.225,106.275,112.132,119.769,125.299
E01031573,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.963,3.22,5.861,8.759,12.28,15.007,19.182,22.009,26.079,30.927,32.356,38.023,43.137,50.452,58.419,67.664,76.925,86.923,96.483,106.074,118.388,126.316,133.99,143.997,151.243
E01031574,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.86,2.875,5.232,7.819,10.962,13.397,17.124,19.647,23.281,27.608,28.884,33.943,38.508,45.038,52.15,60.403,68.67,77.595,86.13,94.691,105.684,112.761,119.611,128.545,135.014
E01031575,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,4.812,6.272,7.981,9.857,12.136,13.901,16.603,18.432,21.067,24.204,25.129,28.797,32.107,36.841,41.997,47.98,53.974,60.445,66.632,72.839,80.809,85.94,90.906,97.383,102.073
E01031576,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.929,7.049,8.347,9.947,11.919,14.226,16.759,19.835,22.219,25.867,28.337,31.894,36.129,37.378,42.331,46.8,53.191,60.153,68.231,76.324,85.061,93.415,101.795,112.556,119.483,126.189,134.933,141.266
E01031577,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.592,8.702,11.171,13.881,17.173,19.723,23.627,26.27,30.076,34.609,35.945,41.244,46.027,52.866,60.316,68.96,77.62,86.969,95.908,104.876,116.39,123.803,130.979,140.336,147.112
E01031578,Domestic battery capacity,Hydrogen Evolution,Medium,kW,10.42,12.388,14.67,16.946,19.156,21.743,24.582,28.031,30.703,34.792,37.561,41.548,46.297,47.697,53.248,58.258,65.423,73.227,82.283,91.355,101.149,110.514,119.909,131.971,139.737,147.254,157.057,164.155
E01031579,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.281,0.94,1.711,2.557,3.585,4.382,5.601,6.426,7.614,9.03,9.447,11.102,12.595,14.731,17.057,19.756,22.46,25.379,28.171,30.971,34.566,36.881,39.121,42.043,44.159
E01031580,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,12.645,15.605,19.069,22.87,27.488,31.066,36.541,40.249,45.588,51.946,53.821,61.254,67.963,77.556,88.006,100.133,112.28,125.394,137.934,150.513,166.665,177.064,187.13,200.256,209.76
E01031581,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.455,8.864,10.497,13.119,17.03,21.606,26.628,32.73,37.457,44.691,49.589,56.644,65.044,67.521,77.342,86.205,98.88,112.687,128.709,144.757,162.084,178.652,195.272,216.612,230.35,243.649,260.991,273.549
E01031582,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.565,8.613,11.009,13.639,16.834,19.31,23.098,25.663,29.357,33.756,35.053,40.196,44.837,51.475,58.705,67.094,75.498,84.572,93.248,101.951,113.126,120.32,127.284,136.366,142.941
E01031583,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.298,7.719,9.383,11.208,13.427,15.145,17.775,19.555,22.12,25.174,26.074,29.644,32.866,37.474,42.493,48.317,54.151,60.45,66.473,72.515,80.272,85.267,90.101,96.406,100.971
E01031584,Domestic battery capacity,Hydrogen Evolution,Medium,kW,0,0,0,0.61,2.039,3.711,5.546,7.776,9.503,12.146,13.936,16.513,19.583,20.488,24.076,27.315,31.946,36.991,42.845,48.709,55.04,61.093,67.166,74.963,79.983,84.842,91.179,95.767
E01031585,Domestic battery capacity,Hydrogen Evolution,Medium,kW,13.651,16.23,19.219,21.808,23.783,26.095,28.631,31.713,34.101,37.755,40.23,43.793,48.036,49.287,54.248,58.725,65.127,72.102,80.194,88.301,97.053,105.422,113.817,124.596,131.536,138.253,147.013,153.356
E01031586,Domestic battery capacity,Hydrogen Evolution,Medium,kW,7.411,8.811,10.434,11.66,12.312,13.076,13.914,14.932,15.721,16.928,17.746,18.923,20.324,20.738,22.377,23.856,25.971,28.275,30.948,33.626,36.517,39.282,42.055,45.616,47.909,50.128,53.022,55.117
E01031588,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.75,4.458,5.28,7.082,10.181,13.808,17.788,22.624,26.37,32.103,35.985,41.576,48.233,50.196,57.979,65.003,75.048,85.99,98.687,111.406,125.137,138.267,151.439,168.351,179.238,189.778,203.522,213.474
E01031589,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.559,8.593,10.974,13.586,16.76,19.219,22.982,25.53,29.2,33.57,34.858,39.967,44.577,51.171,58.353,66.687,75.035,84.048,92.666,101.312,112.413,119.559,126.477,135.498,142.03
E01031590,Domestic battery capacity,Hydrogen Evolution,Medium,kW,3.705,4.405,5.217,6.431,8.167,10.198,12.426,15.134,17.231,20.441,22.615,25.745,29.473,30.572,34.93,38.863,44.487,50.614,57.723,64.845,72.533,79.885,87.26,96.729,102.826,108.727,116.422,121.995
E01031591,Domestic battery capacity,Hydrogen Evolution,Medium,kW,11.354,13.498,15.985,18.086,19.608,21.39,23.344,25.72,27.559,30.376,32.282,35.028,38.298,39.262,43.085,46.535,51.469,56.843,63.079,69.326,76.071,82.52,88.989,97.296,102.644,107.82,114.571,119.459
E01031592,Domestic battery capacity,Hydrogen Evolution,Medium,kW,30.281,36.001,42.633,48.057,51.696,55.954,60.626,66.304,70.702,77.433,81.99,88.554,96.37,98.674,107.812,116.059,127.852,140.698,155.605,170.537,186.659,202.074,217.538,237.393,250.176,262.55,278.685,290.369
E01031593,Domestic battery capacity,Hydrogen Evolution,Medium,kW,26.309,31.279,37.04,40.808,41.756,42.866,44.083,45.563,46.709,48.463,49.65,51.36,53.397,53.997,56.378,58.527,61.6,64.948,68.832,72.723,76.923,80.94,84.969,90.143,93.474,96.698,100.903,103.947
E01031594,Domestic battery capacity,Hydrogen Evolution,Medium,kW,5.188,6.168,7.304,8.996,11.407,14.229,17.325,21.087,24.001,28.461,31.481,35.83,41.009,42.536,48.592,54.056,61.87,70.383,80.26,90.155,100.837,111.051,121.298,134.455,142.925,151.124,161.816,169.558
E01031595,Domestic battery capacity,Hydrogen Evolution,Medium,kW,2.727,3.242,3.84,5.071,7.138,9.558,12.212,15.438,17.937,21.761,24.351,28.08,32.52,33.83,39.022,43.707,50.408,57.706,66.176,74.66,83.82,92.578,101.364,112.645,119.907,126.938,136.106,142.744
E01031596,Domestic battery capacity,Hydrogen Evolution,Medium,kW,21.936,26.08,30.884,34.509,36.43,38.678,41.145,44.143,46.465,50.019,52.425,55.891,60.018,61.235,66.06,70.414,76.641,83.423,91.294,99.178,107.691,115.83,123.995,134.478,141.228,147.761,156.281,162.45
