LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01024282,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.921,2.979,5.275,7.585,10.298,11.698,14.656,15.557,17.768,20.577,19.421,22.456,24.325,28.524,33.08,39.068,45.198,52.357,59,65.89,75.748,80.942,86.355,94.202,99.996
E01024283,Domestic battery capacity,Counterfactual,Low,kW,5.336,6.144,7.04,7.854,8.557,9.34,10.129,11.055,11.533,12.542,12.85,13.604,14.563,13.745,14.78,15.418,16.851,18.406,20.449,22.541,24.985,27.252,29.603,32.968,34.74,36.588,39.266,41.243
E01024284,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.275,4.126,7.305,10.504,14.262,16.201,20.297,21.545,24.606,28.497,26.896,31.098,33.687,39.502,45.811,54.103,62.593,72.507,81.707,91.249,104.901,112.094,119.59,130.458,138.481
E01024285,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.597,6.259,8.113,9.979,12.169,13.3,15.688,16.416,18.201,20.469,19.319,21.769,23.279,26.669,30.348,35.183,40.133,45.914,51.278,56.841,64.801,68.996,73.366,79.703,84.381
E01024286,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.962,3.113,5.513,7.927,10.762,12.226,15.317,16.259,18.569,21.505,20.297,23.468,25.422,29.809,34.571,40.829,47.235,54.716,61.659,68.86,79.162,84.591,90.247,98.448,104.503
E01024287,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.279,0.902,1.597,2.297,3.118,3.542,4.438,4.711,5.38,6.231,5.881,6.799,7.365,8.637,10.016,11.829,13.686,15.853,17.865,19.951,22.936,24.509,26.148,28.524,30.278
E01024288,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.012,3.273,5.796,8.334,11.315,12.853,16.103,17.093,19.522,22.608,21.338,24.672,26.726,31.339,36.345,42.924,49.659,57.524,64.824,72.393,83.224,88.932,94.879,103.501,109.866
E01024290,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.398,1.287,2.279,3.277,4.449,5.053,6.331,6.72,7.675,8.889,8.39,9.7,10.508,12.322,14.29,16.876,19.524,22.617,25.487,28.463,32.721,34.965,37.303,40.693,43.196
E01024291,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.257,0.832,1.473,2.118,2.876,3.267,4.092,4.344,4.961,5.746,5.423,6.27,6.792,7.965,9.237,10.909,12.621,14.62,16.475,18.398,21.151,22.602,24.113,26.304,27.922
E01024292,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.274,0.888,1.572,2.261,3.07,3.487,4.369,4.637,5.296,6.134,5.789,6.694,7.251,8.503,9.861,11.645,13.473,15.607,17.587,19.641,22.579,24.128,25.741,28.08,29.807
E01024293,Domestic battery capacity,Counterfactual,Low,kW,9.16,10.546,12.085,13.604,15.079,16.724,18.379,20.323,21.326,23.445,24.091,25.674,27.687,26.132,28.306,29.645,32.654,35.918,40.208,44.6,49.729,54.489,59.426,66.489,70.211,74.089,79.711,83.862
E01024294,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,6.007,7.731,9.653,11.588,13.859,15.032,17.509,18.263,20.114,22.466,21.204,23.745,25.311,28.826,32.641,37.655,42.788,48.782,54.345,60.114,68.369,72.718,77.251,83.822,88.673
E01024295,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.375,1.215,2.151,3.093,4.199,4.77,5.976,6.343,7.245,8.39,7.919,9.156,9.918,11.63,13.488,15.93,18.429,21.348,24.057,26.866,30.886,33.004,35.211,38.41,40.772
E01024296,Domestic battery capacity,Counterfactual,Low,kW,7.114,8.191,9.387,10.675,12.064,13.613,15.171,17.002,17.947,19.942,20.55,22.042,23.937,22.592,24.64,25.901,28.734,31.808,35.848,39.984,44.814,49.297,53.945,60.596,64.101,67.753,73.048,76.956
E01024297,Domestic battery capacity,Counterfactual,Low,kW,2.223,2.56,2.933,4.096,6.23,8.609,11.003,13.816,15.267,18.332,19.266,21.557,24.469,23.095,26.24,28.177,32.529,37.251,43.457,49.811,57.231,64.117,71.257,81.475,86.859,92.469,100.602,106.607
E01024298,Domestic battery capacity,Counterfactual,Low,kW,2.668,3.072,3.52,4.263,5.364,6.593,7.829,9.281,10.03,11.612,12.095,13.277,14.781,13.95,15.574,16.574,18.821,21.259,24.463,27.743,31.574,35.129,38.815,44.09,46.87,49.766,53.965,57.065
E01024299,Domestic battery capacity,Counterfactual,Low,kW,4.58,5.273,6.043,7.144,8.646,10.321,12.006,13.986,15.007,17.165,17.823,19.435,21.485,20.278,22.492,23.856,26.919,30.243,34.612,39.084,44.307,49.155,54.181,61.374,65.163,69.113,74.838,79.065
E01024300,Domestic battery capacity,Counterfactual,Low,kW,18.142,20.888,23.936,26.019,26.875,27.829,28.788,29.916,30.497,31.726,32.101,33.019,34.187,32.266,33.527,34.303,36.048,37.941,40.429,42.976,45.951,48.711,51.574,55.67,57.828,60.077,63.337,65.745
E01024301,Domestic battery capacity,Counterfactual,Low,kW,7.174,8.26,9.465,10.834,12.39,14.126,15.873,17.925,18.984,21.22,21.902,23.573,25.698,24.254,26.549,27.963,31.138,34.583,39.111,43.746,49.16,54.184,59.394,66.849,70.777,74.87,80.804,85.185
E01024302,Domestic battery capacity,Counterfactual,Low,kW,20.01,23.038,26.4,29.018,30.676,32.526,34.387,36.573,37.7,40.083,40.81,42.59,44.854,42.334,44.778,46.284,49.667,53.338,58.162,63.1,68.868,74.22,79.771,87.713,91.898,96.258,102.58,107.248
E01024303,Domestic battery capacity,Counterfactual,Low,kW,2.668,3.072,3.52,4.534,6.243,8.148,10.066,12.317,13.479,15.934,16.682,18.517,20.849,19.677,22.196,23.747,27.232,31.013,35.983,41.071,47.013,52.527,58.245,66.427,70.738,75.23,81.743,86.552
E01024304,Domestic battery capacity,Counterfactual,Low,kW,11.887,13.686,15.684,17.673,19.629,21.81,24.005,26.583,27.913,30.724,31.58,33.68,36.35,34.308,37.191,38.967,42.957,47.286,52.975,58.8,65.602,71.914,78.461,87.828,92.763,97.907,105.363,110.867
E01024305,Domestic battery capacity,Counterfactual,Low,kW,3.75,4.318,4.948,6.033,7.673,9.502,11.342,13.504,14.619,16.976,17.694,19.455,21.693,20.474,22.892,24.381,27.726,31.356,36.127,41.01,46.714,52.007,57.496,65.35,69.488,73.8,80.052,84.668
E01024306,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.082,3.501,6.199,8.914,12.103,13.748,17.224,18.284,20.881,24.183,22.824,26.39,28.587,33.522,38.876,45.913,53.117,61.531,69.338,77.435,89.021,95.125,101.487,110.709,117.517
E01024307,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.145,4.796,5.522,6.252,7.11,7.553,8.488,8.773,9.472,10.361,9.779,10.738,11.329,12.657,14.098,15.991,17.93,20.193,22.294,24.473,27.59,29.233,30.944,33.426,35.258
E01024308,Domestic battery capacity,Counterfactual,Low,kW,2.223,2.56,2.933,3.464,4.184,4.988,5.796,6.746,7.236,8.271,8.586,9.36,10.343,9.762,10.824,11.478,12.948,14.542,16.638,18.783,21.288,23.613,26.024,29.474,31.292,33.187,35.933,37.96
E01024309,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.547,1.77,3.134,4.506,6.118,6.95,8.708,9.243,10.556,12.225,11.538,13.341,14.452,16.947,19.653,23.211,26.853,31.106,35.053,39.146,45.003,48.089,51.305,55.967,59.409
E01024310,Domestic battery capacity,Counterfactual,Low,kW,16.6,19.113,21.902,24.146,25.685,27.4,29.126,31.154,32.2,34.41,35.083,36.735,38.834,36.652,38.92,40.317,43.454,46.858,51.332,55.913,61.262,66.226,71.374,78.741,82.622,86.667,92.53,96.859
E01024311,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.192,3.859,6.832,9.824,13.338,15.151,18.982,20.15,23.013,26.651,25.154,29.084,31.505,36.943,42.844,50.6,58.539,67.811,76.416,85.339,98.107,104.835,111.845,122.009,129.512
E01024312,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.552,6.258,7.045,7.837,8.767,9.247,10.261,10.57,11.327,12.29,11.6,12.64,13.281,14.72,16.282,18.335,20.436,22.891,25.168,27.53,30.909,32.69,34.546,37.236,39.222
E01024313,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.257,0.83,1.47,2.114,2.87,3.26,4.084,4.335,4.951,5.734,5.412,6.258,6.779,7.949,9.218,10.887,12.595,14.59,16.441,18.361,21.108,22.556,24.064,26.251,27.865
E01024314,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.356,1.151,2.037,2.929,3.977,4.518,5.66,6.008,6.862,7.947,7.5,8.672,9.394,11.016,12.775,15.088,17.455,20.22,22.785,25.446,29.253,31.259,33.35,36.38,38.617
E01024315,Domestic battery capacity,Counterfactual,Low,kW,9.16,10.546,12.085,13.639,15.194,16.928,18.673,20.722,21.779,24.013,24.694,26.364,28.485,26.885,29.177,30.589,33.76,37.201,41.723,46.353,51.76,56.778,61.981,69.427,73.35,77.438,83.365,87.74
E01024316,Domestic battery capacity,Counterfactual,Low,kW,2.223,2.56,2.933,4.101,6.247,8.641,11.049,13.877,15.336,18.42,19.359,21.663,24.592,23.21,26.373,28.322,32.699,37.448,43.69,50.08,57.543,64.468,71.65,81.927,87.341,92.984,101.164,107.203
E01024317,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.435,1.406,2.49,3.58,4.86,5.521,6.917,7.343,8.386,9.712,9.166,10.598,11.481,13.462,15.613,18.439,21.332,24.711,27.846,31.098,35.751,38.202,40.757,44.461,47.195
E01024318,Domestic battery capacity,Counterfactual,Low,kW,2.727,3.14,3.598,4.792,6.89,9.23,11.584,14.35,15.776,18.791,19.71,21.962,24.826,23.431,26.523,28.429,32.708,37.351,43.454,49.701,56.997,63.768,70.79,80.837,86.131,91.648,99.645,105.55
E01024319,Domestic battery capacity,Counterfactual,Low,kW,10.672,12.287,14.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.08,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233,14.233
E01024320,Domestic battery capacity,Counterfactual,Low,kW,19.772,22.765,26.087,28.428,29.518,30.734,31.957,33.394,34.136,35.702,36.179,37.35,38.837,36.656,38.262,39.252,41.476,43.888,47.059,50.306,54.097,57.615,61.263,66.484,69.234,72.101,76.256,79.324
E01024321,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,1.144,3.701,6.554,9.424,12.795,14.534,18.209,19.329,22.075,25.566,24.13,27.9,30.222,35.439,41.099,48.539,56.155,65.05,73.304,81.864,94.112,100.565,107.291,117.04,124.238
E01024322,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.172,0.558,0.987,1.42,1.927,2.189,2.743,2.912,3.325,3.851,3.635,4.203,4.553,5.339,6.191,7.312,8.459,9.799,11.042,12.332,14.177,15.149,16.162,17.631,18.715
E01024323,Domestic battery capacity,Counterfactual,Low,kW,13.34,15.359,17.6,19.794,21.903,24.256,26.624,29.404,30.839,33.87,34.793,37.058,39.938,37.694,40.803,42.719,47.022,51.691,57.827,64.109,71.445,78.253,85.313,95.416,100.739,106.286,114.327,120.264
E01024324,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.87,7.286,8.865,10.454,12.321,13.284,15.319,15.939,17.459,19.392,18.302,20.39,21.676,24.564,27.699,31.818,36.035,40.96,45.53,50.27,57.051,60.625,64.348,69.747,73.732
E01024325,Domestic battery capacity,Counterfactual,Low,kW,44.08,50.752,58.158,63.337,65.676,68.285,70.91,73.993,75.584,78.945,79.969,82.481,85.673,80.86,84.308,86.432,91.203,96.38,103.184,110.15,118.285,125.834,133.663,144.865,150.768,156.918,165.836,172.418
E01024326,Domestic battery capacity,Counterfactual,Low,kW,17.045,19.625,22.489,25.178,27.618,30.339,33.078,36.293,37.953,41.459,42.527,45.147,48.477,45.754,49.35,51.566,56.543,61.943,69.041,76.307,84.792,92.667,100.833,112.518,118.675,125.091,134.392,141.259
E01024327,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.57,1.844,3.265,4.694,6.373,7.239,9.07,9.628,10.996,12.734,12.019,13.897,15.053,17.652,20.471,24.177,27.97,32.401,36.512,40.776,46.876,50.091,53.44,58.297,61.882
E01024328,Domestic battery capacity,Counterfactual,Low,kW,13.844,15.939,18.265,20.439,22.397,24.582,26.779,29.361,30.693,33.507,34.365,36.468,39.14,36.941,39.828,41.607,45.602,49.937,55.634,61.466,68.277,74.598,81.153,90.532,95.475,100.624,108.091,113.602
E01024329,Domestic battery capacity,Counterfactual,Low,kW,14.214,16.366,18.754,21.024,23.121,25.46,27.813,30.577,32.003,35.016,35.934,38.185,41.047,38.741,41.832,43.736,48.013,52.654,58.754,64.998,72.29,79.058,86.076,96.118,101.409,106.923,114.916,120.818
E01024330,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.349,1.128,1.997,2.872,3.899,4.429,5.549,5.89,6.727,7.79,7.353,8.501,9.209,10.799,12.523,14.79,17.111,19.821,22.337,24.945,28.677,30.644,32.693,35.664,37.857
E01024331,Domestic battery capacity,Counterfactual,Low,kW,6.077,6.997,8.018,9.333,10.999,12.858,14.729,16.925,18.059,20.454,21.183,22.973,25.248,23.829,26.286,27.8,31.199,34.888,39.736,44.699,50.495,55.874,61.452,69.433,73.639,78.021,84.375,89.065
E01024332,Domestic battery capacity,Counterfactual,Low,kW,7.411,8.533,9.778,11.022,12.251,13.622,15.001,16.621,17.456,19.222,19.76,21.08,22.757,21.479,23.29,24.406,26.913,29.633,33.208,36.867,41.141,45.107,49.22,55.106,58.207,61.438,66.123,69.582
E01024333,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.499,1.615,2.86,4.112,5.583,6.342,7.946,8.434,9.633,11.156,10.529,12.174,13.188,15.464,17.934,21.18,24.503,28.385,31.986,35.721,41.066,43.882,46.817,51.071,54.212
E01024335,Domestic battery capacity,Counterfactual,Low,kW,8.004,9.215,10.56,11.961,13.415,15.037,16.669,18.585,19.574,21.664,22.3,23.862,25.847,24.394,26.538,27.859,30.825,34.043,38.273,42.604,47.661,52.354,57.221,64.185,67.854,71.678,77.222,81.314
E01024336,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,6.167,8.249,10.572,12.908,15.652,17.068,20.06,20.971,23.207,26.048,24.585,27.654,29.545,33.792,38.399,44.456,50.656,57.896,64.616,71.584,81.555,86.808,92.283,100.22,106.079
E01024337,Domestic battery capacity,Counterfactual,Low,kW,17.934,20.649,23.662,26.196,28.103,30.23,32.37,34.884,36.181,38.921,39.756,41.804,44.406,41.912,44.723,46.455,50.344,54.565,60.112,65.791,72.423,78.578,84.96,94.093,98.905,103.919,111.189,116.556
E01024339,Domestic battery capacity,Counterfactual,Low,kW,2.223,2.56,2.933,3.849,5.429,7.192,8.966,11.049,12.124,14.395,15.087,16.784,18.941,17.877,20.207,21.643,24.867,28.365,32.962,37.669,43.166,48.267,53.557,61.126,65.115,69.271,75.296,79.744
E01024340,Domestic battery capacity,Counterfactual,Low,kW,19.995,23.021,26.381,28.87,30.245,31.78,33.323,35.136,36.071,38.048,38.65,40.127,42.004,39.644,41.672,42.921,45.726,48.77,52.771,56.867,61.65,66.089,70.693,77.28,80.751,84.367,89.611,93.481
E01024341,Domestic battery capacity,Counterfactual,Low,kW,20.084,23.124,26.498,29.075,30.628,32.36,34.103,36.149,37.205,39.437,40.117,41.784,43.903,41.437,43.726,45.136,48.304,51.74,56.257,60.882,66.282,71.294,76.491,83.928,87.846,91.93,97.849,102.22
E01024342,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.687,2.222,3.934,5.657,7.681,8.725,10.931,11.603,13.252,15.347,14.485,16.748,18.143,21.274,24.672,29.138,33.71,39.049,44.005,49.143,56.496,60.37,64.407,70.26,74.58
E01024343,Domestic battery capacity,Counterfactual,Low,kW,17.549,20.205,23.154,25.353,26.592,27.974,29.365,30.998,31.841,33.621,34.164,35.494,37.185,35.096,36.922,38.048,40.575,43.318,46.922,50.612,54.921,58.92,63.067,69.001,72.128,75.386,80.11,83.597
E01024344,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.869,2.812,4.978,7.159,9.719,11.04,13.832,14.683,16.769,19.42,18.329,21.193,22.957,26.92,31.219,36.871,42.656,49.412,55.682,62.184,71.488,76.39,81.499,88.905,94.372
E01024345,Domestic battery capacity,Counterfactual,Low,kW,12.865,14.813,16.974,18.967,20.726,22.687,24.661,26.979,28.175,30.702,31.472,33.36,35.76,33.751,36.344,37.941,41.528,45.42,50.536,55.773,61.89,67.566,73.452,81.874,86.312,90.936,97.641,102.59
E01024346,Domestic battery capacity,Counterfactual,Low,kW,11.116,12.799,14.667,16.393,17.924,19.632,21.349,23.367,24.408,26.608,27.278,28.922,31.011,29.269,31.525,32.915,36.038,39.426,43.878,48.437,53.76,58.701,63.824,71.155,75.018,79.043,84.879,89.187
E01024347,Domestic battery capacity,Counterfactual,Low,kW,20.358,23.439,26.86,29.483,31.082,32.866,34.661,36.769,37.856,40.154,40.854,42.571,44.754,42.24,44.597,46.049,49.311,52.851,57.502,62.265,67.826,72.987,78.34,85.998,90.034,94.239,100.335,104.836
E01024348,Domestic battery capacity,Counterfactual,Low,kW,9.041,10.41,11.929,13.193,14.123,15.161,16.205,17.431,18.064,19.401,19.809,20.808,22.078,20.837,22.209,23.054,24.952,27.011,29.718,32.489,35.724,38.727,41.842,46.298,48.646,51.092,54.639,57.258
E01024349,Domestic battery capacity,Counterfactual,Low,kW,2.223,2.56,2.933,4.136,6.359,8.839,11.334,14.264,15.776,18.97,19.943,22.33,25.365,23.94,27.217,29.236,33.77,38.69,45.157,51.777,59.509,66.684,74.124,84.771,90.381,96.226,104.701,110.958
E01024350,Domestic battery capacity,Counterfactual,Low,kW,8.152,9.386,10.756,11.686,12.056,12.47,12.886,13.374,13.627,14.159,14.322,14.72,15.226,14.37,14.917,15.253,16.01,16.83,17.908,19.012,20.302,21.498,22.739,24.514,25.45,26.425,27.838,28.881
E01024351,Domestic battery capacity,Counterfactual,Low,kW,7.411,8.533,9.778,10.961,12.053,13.271,14.496,15.935,16.678,18.247,18.725,19.897,21.387,20.186,21.795,22.787,25.014,27.431,30.607,33.858,37.656,41.179,44.834,50.063,52.818,55.689,59.852,62.925
E01024352,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.684,2.213,3.919,5.635,7.65,8.691,10.888,11.557,13.199,15.287,14.428,16.682,18.071,21.19,24.574,29.023,33.577,38.895,43.83,48.948,56.272,60.131,64.152,69.981,74.285
E01024353,Domestic battery capacity,Counterfactual,Low,kW,9.19,10.581,12.124,14.335,17.351,20.714,24.099,28.074,30.125,34.458,35.779,39.017,43.133,40.71,45.155,47.894,54.046,60.721,69.493,78.474,88.963,98.696,108.79,123.233,130.843,138.773,150.27,158.757
E01024354,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.646,2.092,3.704,5.326,7.231,8.214,10.291,10.924,12.476,14.449,13.637,15.768,17.081,20.029,23.228,27.433,31.737,36.764,41.429,46.267,53.189,56.837,60.638,66.148,70.216
E01024355,Domestic battery capacity,Counterfactual,Low,kW,4.743,5.461,6.258,7.343,8.776,10.374,11.981,13.869,14.844,16.902,17.529,19.068,21.023,19.842,21.954,23.255,26.177,29.347,33.515,37.781,42.763,47.386,52.181,59.042,62.657,66.424,71.885,75.917
E01024356,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.509,1.648,2.918,4.196,5.696,6.471,8.107,8.606,9.828,11.382,10.743,12.421,13.455,15.778,18.298,21.61,25.001,28.961,32.636,36.447,41.9,44.773,47.767,52.108,55.312
E01024357,Domestic battery capacity,Counterfactual,Low,kW,11.857,13.652,15.645,17.146,18.019,18.993,19.973,21.123,21.717,22.971,23.354,24.291,25.482,24.051,25.338,26.13,27.911,29.843,32.382,34.982,38.018,40.835,43.757,47.938,50.141,52.436,55.764,58.221
E01024358,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,9.624,10.816,12.146,13.484,15.056,15.867,17.581,18.103,19.383,21.011,19.831,21.588,22.671,25.104,27.743,31.212,34.763,38.911,42.759,46.751,52.462,55.471,58.607,63.153,66.509
E01024360,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.433,1.402,2.483,3.57,4.847,5.506,6.898,7.322,8.363,9.685,9.141,10.569,11.449,13.425,15.569,18.388,21.273,24.642,27.769,31.012,35.652,38.097,40.644,44.338,47.065
E01024361,Domestic battery capacity,Counterfactual,Low,kW,6.077,6.997,8.018,9.449,11.375,13.524,15.686,18.225,19.535,22.303,23.146,25.215,27.844,26.279,29.119,30.869,34.798,39.061,44.665,50.401,57.101,63.318,69.765,78.99,83.851,88.917,96.26,101.682
E01024362,Domestic battery capacity,Counterfactual,Low,kW,19.98,23.004,26.361,29.107,31.06,33.238,35.429,38.003,39.331,42.136,42.991,45.088,47.753,45.07,47.948,49.722,53.705,58.026,63.706,69.521,76.312,82.613,89.149,98.5,103.427,108.562,116.005,121.5
E01024364,Domestic battery capacity,Counterfactual,Low,kW,11.116,12.799,14.667,16.355,17.8,19.412,21.034,22.939,23.921,25.998,26.631,28.182,30.155,28.461,30.591,31.903,34.851,38.049,42.253,46.557,51.582,56.246,61.083,68.004,71.651,75.451,80.96,85.027
E01024365,Domestic battery capacity,Counterfactual,Low,kW,11.828,13.618,15.605,17.76,20.099,22.707,25.332,28.414,30.005,33.366,34.39,36.901,40.093,37.84,41.288,43.412,48.182,53.358,60.162,67.126,75.26,82.808,90.635,101.836,107.737,113.887,122.803,129.384
E01024366,Domestic battery capacity,Counterfactual,Low,kW,18.527,21.332,24.445,27.066,29.045,31.252,33.472,36.08,37.426,40.269,41.135,43.26,45.96,43.378,46.295,48.092,52.128,56.507,62.263,68.155,75.036,81.422,88.044,97.52,102.513,107.716,115.259,120.827
E01024367,Domestic battery capacity,Counterfactual,Low,kW,8.597,9.898,11.342,12.985,14.855,16.942,19.041,21.506,22.779,25.467,26.286,28.294,30.847,29.114,31.872,33.571,37.386,41.526,46.968,52.538,59.044,65.081,71.342,80.3,85.02,89.939,97.07,102.335
E01024369,Domestic battery capacity,Counterfactual,Low,kW,12.895,14.847,17.013,18.903,20.427,22.126,23.835,25.843,26.879,29.068,29.735,31.37,33.449,31.57,33.815,35.199,38.306,41.677,46.108,50.644,55.942,60.858,65.956,73.251,77.095,81.1,86.907,91.194
E01024371,Domestic battery capacity,Counterfactual,Low,kW,8.597,9.898,11.342,13.115,15.277,17.688,20.114,22.963,24.433,27.54,28.486,30.807,33.758,31.861,35.048,37.011,41.42,46.205,52.493,58.931,66.449,73.426,80.661,91.014,96.469,102.153,110.394,116.478
E01024372,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.565,1.83,3.24,4.658,6.325,7.184,9.001,9.555,10.912,12.637,11.927,13.791,14.939,17.518,20.316,23.993,27.758,32.155,36.235,40.466,46.52,49.71,53.035,57.854,61.412
E01024373,Domestic battery capacity,Counterfactual,Low,kW,7.618,8.772,10.052,11.421,12.886,14.52,16.164,18.095,19.091,21.196,21.838,23.411,25.41,23.983,26.142,27.473,30.461,33.703,37.965,42.327,47.422,52.15,57.054,64.07,67.766,71.619,77.203,81.326
E01024374,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.431,1.395,2.47,3.552,4.822,5.478,6.863,7.285,8.32,9.636,9.094,10.515,11.39,13.357,15.49,18.294,21.164,24.516,27.627,30.854,35.47,37.902,40.437,44.111,46.824
E01024375,Domestic battery capacity,Counterfactual,Low,kW,33.097,38.107,43.668,47.95,50.587,53.528,56.487,59.962,61.756,65.545,66.699,69.531,73.129,69.021,72.908,75.303,80.681,86.517,94.188,102.04,111.211,119.721,128.546,141.175,147.829,154.762,164.815,172.236
E01024376,Domestic battery capacity,Counterfactual,Low,kW,15.622,17.987,20.612,23.139,25.515,28.165,30.831,33.963,35.579,38.993,40.034,42.585,45.828,43.253,46.755,48.913,53.76,59.019,65.93,73.006,81.269,88.938,96.89,108.269,114.265,120.513,129.57,136.257
E01024377,Domestic battery capacity,Counterfactual,Low,kW,4.95,5.7,6.532,7.729,9.37,11.199,13.04,15.202,16.317,18.674,19.393,21.154,23.393,22.078,24.496,25.986,29.332,32.962,37.734,42.618,48.323,53.617,59.107,66.962,71.101,75.415,81.668,86.284
E01024378,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.819,7.122,8.575,10.036,11.753,12.639,14.511,15.082,16.48,18.258,17.233,19.153,20.336,22.993,25.876,29.666,33.545,38.075,42.28,46.64,52.878,56.166,59.591,64.557,68.223
E01024379,Domestic battery capacity,Counterfactual,Low,kW,12.865,14.813,16.974,19.126,21.24,23.598,25.971,28.758,30.196,33.234,34.159,36.43,39.315,37.106,40.223,42.143,46.456,51.135,57.285,63.581,70.934,77.758,84.834,94.959,100.294,105.854,113.914,119.864
E01024380,Domestic battery capacity,Counterfactual,Low,kW,28.665,33.004,37.821,41.263,42.953,44.838,46.734,48.961,50.111,52.539,53.278,55.093,57.399,54.174,56.665,58.2,61.646,65.386,70.301,75.333,81.21,86.663,92.319,100.411,104.675,109.118,115.56,120.315
E01024381,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.553,1.788,3.166,4.553,6.181,7.022,8.797,9.338,10.665,12.351,11.657,13.478,14.6,17.121,19.855,23.449,27.129,31.426,35.413,39.549,45.466,48.583,51.832,56.542,60.02
E01024382,Domestic battery capacity,Counterfactual,Low,kW,4.743,5.461,6.258,7.23,8.409,9.725,11.049,12.603,13.405,15.1,15.616,16.883,18.493,17.454,19.192,20.264,22.669,25.28,28.711,32.223,36.325,40.131,44.079,49.727,52.704,55.805,60.301,63.621
E01024383,Domestic battery capacity,Counterfactual,Low,kW,6.433,7.406,8.487,9.489,10.381,11.377,12.378,13.554,14.161,15.443,15.833,16.791,18.009,16.997,18.313,19.123,20.943,22.918,25.513,28.17,31.273,34.152,37.139,41.412,43.663,46.009,49.411,51.922
E01024384,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.808,2.614,4.628,6.654,9.034,10.263,12.857,13.648,15.587,18.052,17.038,19.7,21.34,25.023,29.02,34.273,39.651,45.931,51.759,57.803,66.452,71.009,75.757,82.641,87.723
E01024385,Domestic battery capacity,Counterfactual,Low,kW,6.522,7.509,8.604,9.831,11.207,12.742,14.287,16.101,17.037,19.014,19.616,21.094,22.972,21.682,23.71,24.96,27.767,30.813,34.816,38.914,43.7,48.142,52.747,59.338,62.811,66.429,71.675,75.548
E01024386,Domestic battery capacity,Counterfactual,Low,kW,3.705,4.266,4.889,5.834,7.17,8.66,10.159,11.92,12.829,14.748,15.333,16.768,18.591,17.547,19.516,20.73,23.455,26.411,30.298,34.276,38.922,43.234,47.706,54.104,57.475,60.988,66.081,69.841
E01024387,Domestic battery capacity,Counterfactual,Low,kW,28.532,32.851,37.645,41.55,44.302,47.372,50.46,54.087,55.959,59.914,61.119,64.074,67.83,64.019,68.076,70.575,76.189,82.279,90.285,98.48,108.051,116.933,126.144,139.324,146.269,153.505,163.997,171.742
E01024390,Domestic battery capacity,Counterfactual,Low,kW,0,0,0,0.458,1.483,2.627,3.777,5.128,5.825,7.298,7.746,8.847,10.246,9.67,11.181,12.112,14.203,16.471,19.453,22.505,26.069,29.377,32.808,37.717,40.303,42.998,46.905,49.79
