LSOA21CD,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
E01030190,Domestic battery capacity,Holistic Transition,High,kW,23.864,34.28,46.948,57.973,66.024,75.753,87.334,101.055,114.638,130.34,144.288,160.931,177.902,190.689,208.582,226.096,246.06,265.891,287.93,308.669,329.86,349.11,367.531,388.104,401.111,413.002,426.257,435.393
E01030191,Domestic battery capacity,Holistic Transition,High,kW,7.32,10.515,14.401,19.633,26.601,35.02,45.043,56.917,68.672,82.261,94.331,108.735,123.422,134.488,149.973,165.129,182.406,199.568,218.641,236.589,254.928,271.587,287.529,305.333,316.59,326.88,338.352,346.258
E01030192,Domestic battery capacity,Holistic Transition,High,kW,7.086,10.179,13.94,17.643,21.077,25.227,30.166,36.018,41.811,48.509,54.458,61.556,68.795,74.248,81.88,89.35,97.865,106.323,115.723,124.568,133.607,141.817,149.674,158.449,163.996,169.068,174.721,178.618
E01030193,Domestic battery capacity,Holistic Transition,High,kW,39.53,56.783,77.766,93.214,99.707,107.553,116.893,127.958,138.913,151.577,162.825,176.248,189.934,200.247,214.678,228.802,244.902,260.896,278.67,295.395,312.486,328.01,342.867,359.458,369.948,379.538,390.228,397.596
E01030194,Domestic battery capacity,Holistic Transition,High,kW,13.674,19.643,26.901,33.895,40.153,47.715,56.716,67.38,77.938,90.142,100.983,113.919,127.109,137.048,150.955,164.568,180.085,195.498,212.628,228.747,245.218,260.18,274.497,290.488,300.597,309.839,320.142,327.243
E01030195,Domestic battery capacity,Holistic Transition,High,kW,29.618,42.545,58.267,70.797,77.988,86.676,97.018,109.271,121.401,135.425,147.88,162.743,177.899,189.318,205.298,220.938,238.766,256.476,276.158,294.678,313.603,330.794,347.245,365.617,377.233,387.852,399.689,407.848
E01030196,Domestic battery capacity,Holistic Transition,High,kW,14.326,20.579,28.183,35.13,40.762,47.567,55.668,65.265,74.767,85.751,95.507,107.149,119.02,127.964,140.481,152.731,166.696,180.567,195.984,210.49,225.314,238.779,251.664,266.055,275.153,283.471,292.743,299.133
E01030197,Domestic battery capacity,Holistic Transition,High,kW,36.865,52.955,72.524,86.557,91.705,97.926,105.331,114.104,122.79,132.83,141.748,152.39,163.242,171.418,182.859,194.058,206.823,219.503,233.595,246.856,260.406,272.715,284.493,297.648,305.965,313.568,322.044,327.885
E01030198,Domestic battery capacity,Holistic Transition,High,kW,37.421,53.755,73.619,88.069,93.796,100.715,108.952,118.711,128.372,139.541,149.461,161.298,173.369,182.463,195.19,207.646,221.846,235.95,251.625,266.376,281.448,295.14,308.242,322.874,332.125,340.582,350.01,356.508
E01030199,Domestic battery capacity,Holistic Transition,High,kW,25.621,36.804,50.404,62.934,73.263,85.744,100.602,118.205,135.631,155.777,173.67,195.022,216.795,233.2,256.156,278.625,304.237,329.679,357.954,384.56,411.747,436.444,460.077,486.471,503.158,518.413,535.418,547.139
E01030200,Domestic battery capacity,Holistic Transition,High,kW,63.445,91.137,124.815,149.037,158.071,168.988,181.982,197.377,212.618,230.238,245.888,264.562,283.604,297.952,318.03,337.681,360.081,382.333,407.062,430.332,454.11,475.709,496.379,519.463,534.058,547.399,562.273,572.524
E01030201,Domestic battery capacity,Holistic Transition,High,kW,38.022,54.617,74.8,90.935,100.286,111.585,125.036,140.971,156.747,174.984,191.183,210.513,230.223,245.074,265.856,286.196,309.383,332.414,358.011,382.097,406.71,429.067,450.461,474.355,489.462,503.272,518.667,529.277
E01030203,Domestic battery capacity,Holistic Transition,High,kW,43.731,62.819,86.032,103.195,110.558,119.454,130.044,142.59,155.011,169.37,182.124,197.343,212.861,224.554,240.916,256.931,275.186,293.32,313.473,332.437,351.815,369.417,386.262,405.074,416.968,427.841,439.962,448.316
E01030204,Domestic battery capacity,Holistic Transition,High,kW,5.388,7.739,10.599,13.203,15.299,17.832,20.847,24.419,27.955,32.043,35.674,40.007,44.425,47.754,52.413,56.972,62.169,67.332,73.07,78.469,83.986,88.997,93.793,99.149,102.535,105.631,109.082,111.46
E01030205,Domestic battery capacity,Holistic Transition,High,kW,10.058,14.448,19.787,26.176,33.805,43.024,53.998,66.999,79.869,94.749,107.965,123.735,139.816,151.932,168.887,185.482,204.399,223.19,244.074,263.725,283.805,302.045,319.5,338.995,351.32,362.587,375.147,383.804
E01030206,Domestic battery capacity,Holistic Transition,High,kW,19.033,27.34,37.443,45.83,51.264,57.83,65.646,74.906,84.073,94.671,104.084,115.317,126.771,135.401,147.477,159.297,172.771,186.155,201.029,215.026,229.328,242.32,254.753,268.637,277.416,285.441,294.387,300.553
E01030207,Domestic battery capacity,Holistic Transition,High,kW,23.776,34.154,46.775,57.806,65.94,75.77,87.471,101.334,115.057,130.923,145.015,161.83,178.977,191.896,209.975,227.67,247.84,267.877,290.144,311.097,332.508,351.958,370.569,391.356,404.497,416.511,429.904,439.134
E01030208,Domestic battery capacity,Holistic Transition,High,kW,15.87,22.797,31.222,38.855,44.944,52.301,61.059,71.434,81.706,93.58,104.127,116.713,129.546,139.216,152.747,165.99,181.087,196.083,212.749,228.432,244.457,259.014,272.944,288.501,298.337,307.329,317.352,324.261
E01030209,Domestic battery capacity,Holistic Transition,High,kW,23.688,34.028,46.602,57.512,65.422,74.981,86.359,99.839,113.185,128.612,142.315,158.667,175.341,187.904,205.484,222.69,242.305,261.788,283.441,303.817,324.637,343.55,361.648,381.861,394.64,406.322,419.345,428.321
E01030210,Domestic battery capacity,Holistic Transition,High,kW,19.911,28.602,39.171,48.624,55.961,64.826,75.379,87.881,100.258,114.567,127.276,142.442,157.906,169.558,185.863,201.821,220.013,238.083,258.165,277.063,296.373,313.914,330.7,349.446,361.298,372.133,384.212,392.537
E01030211,Domestic battery capacity,Holistic Transition,High,kW,11.712,16.825,23.042,29.873,37.278,46.225,56.876,69.494,81.987,96.428,109.255,124.561,140.169,151.929,168.385,184.492,202.852,221.09,241.359,260.432,279.921,297.625,314.567,333.487,345.45,356.385,368.576,376.978
E01030212,Domestic battery capacity,Holistic Transition,High,kW,42.223,60.653,83.066,100.579,109.977,121.334,134.853,150.869,166.725,185.054,201.335,220.763,240.574,255.5,276.387,296.831,320.135,343.284,369.01,393.219,417.956,440.426,461.93,485.945,501.128,515.008,530.481,541.146
E01030214,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.174,14.528,19.79,26.052,33.472,40.818,49.31,56.852,65.852,75.03,81.945,91.622,101.092,111.889,122.613,134.531,145.746,157.206,167.616,177.578,188.704,195.738,202.168,209.336,214.277
E01030215,Domestic battery capacity,Holistic Transition,High,kW,12.21,17.54,24.021,30.025,35.027,41.071,48.266,56.79,65.229,74.984,83.649,93.989,104.532,112.477,123.593,134.473,146.876,159.196,172.889,185.773,198.938,210.897,222.342,235.123,243.204,250.591,258.826,264.502
E01030216,Domestic battery capacity,Holistic Transition,High,kW,5.329,7.655,10.484,15.064,22.01,30.404,40.395,52.233,63.952,77.5,89.533,103.892,118.534,129.566,145.004,160.114,177.338,194.447,213.462,231.355,249.638,266.246,282.139,299.889,311.111,321.37,332.806,340.688
E01030217,Domestic battery capacity,Holistic Transition,High,kW,7.159,10.284,14.084,18.032,22.005,26.805,32.52,39.29,45.992,53.74,60.622,68.835,77.208,83.518,92.347,100.988,110.839,120.624,131.499,141.732,152.188,161.687,170.776,180.927,187.345,193.212,199.753,204.261
E01030218,Domestic battery capacity,Holistic Transition,High,kW,13.938,20.021,27.42,33.959,38.904,44.879,51.992,60.419,68.761,78.405,86.971,97.193,107.616,115.47,126.46,137.216,149.478,161.657,175.193,187.93,200.946,212.769,224.082,236.718,244.707,252.01,260.151,265.762
E01030219,Domestic battery capacity,Holistic Transition,High,kW,16.837,24.185,33.123,43.231,54.576,68.284,84.603,103.936,123.076,145.202,164.855,188.306,212.22,230.237,255.451,280.128,308.259,336.202,367.257,396.479,426.339,453.464,479.42,508.409,526.737,543.492,562.169,575.043
E01030220,Domestic battery capacity,Holistic Transition,High,kW,6.398,9.19,12.587,18.055,26.324,36.316,48.21,62.302,76.252,92.379,106.703,123.796,141.225,154.358,172.735,190.721,211.225,231.592,254.226,275.525,297.29,317.06,335.979,357.107,370.466,382.678,396.291,405.674
E01030221,Domestic battery capacity,Holistic Transition,High,kW,18.301,26.288,36.003,45.263,53.396,63.223,74.921,88.781,102.501,118.362,132.451,149.262,166.405,179.321,197.396,215.086,235.252,255.283,277.545,298.494,319.899,339.344,357.951,378.732,391.871,403.882,417.271,426.5
E01030222,Domestic battery capacity,Holistic Transition,High,kW,36.66,52.661,72.121,88.428,99.268,112.365,127.956,146.428,164.714,185.854,204.631,227.038,249.885,267.099,291.189,314.767,341.643,368.341,398.011,425.931,454.461,480.376,505.176,532.872,550.384,566.391,584.236,596.536
E01030223,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,9.305,16.925,26.133,37.094,50.08,62.936,77.799,91,106.752,122.814,134.917,151.853,168.429,187.324,206.093,226.953,246.581,266.639,284.858,302.293,321.765,334.076,345.33,357.876,366.523
E01030224,Domestic battery capacity,Holistic Transition,High,kW,17.276,24.816,33.987,43.151,51.857,62.377,74.9,89.736,104.424,121.403,136.485,154.481,172.832,186.659,206.007,224.945,246.532,267.975,291.806,314.231,337.146,357.961,377.88,400.126,414.191,427.048,441.381,451.26
E01030225,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.857,9.804,18.199,28.191,40.03,51.75,65.299,77.334,91.694,106.337,117.37,132.809,147.921,165.147,182.257,201.274,219.168,237.453,254.062,269.957,287.708,298.931,309.191,320.628,328.511
E01030226,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,13.225,20.919,30.217,41.285,54.397,67.378,82.385,95.714,111.619,127.838,140.058,157.158,173.895,192.974,211.926,232.988,252.807,273.059,291.456,309.06,328.721,341.152,352.515,365.183,373.914
E01030227,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,11.828,16.125,21.318,27.5,34.824,42.074,50.456,57.901,66.784,75.843,82.668,92.219,101.567,112.224,122.809,134.573,145.642,156.954,167.229,177.062,188.043,194.986,201.333,208.408,213.285
E01030228,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,8.548,14.329,21.315,29.631,39.483,49.236,60.511,70.526,82.476,94.662,103.844,116.692,129.267,143.602,157.842,173.667,188.558,203.774,217.596,230.823,245.596,254.935,263.473,272.991,279.551
E01030229,Domestic battery capacity,Holistic Transition,High,kW,20.394,29.296,40.122,50.665,60.274,71.884,85.705,102.079,118.289,137.028,153.673,173.535,193.788,209.047,230.401,251.301,275.126,298.792,325.093,349.843,375.133,398.105,420.089,444.64,460.163,474.353,490.172,501.075
E01030230,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,13.217,20.892,30.166,41.205,54.284,67.232,82.2,95.495,111.36,127.537,139.726,156.783,173.477,192.507,211.411,232.419,252.188,272.388,290.738,308.297,327.908,340.307,351.641,364.277,372.986
E01030231,Domestic battery capacity,Holistic Transition,High,kW,6.354,9.127,12.5,17.116,23.345,30.872,39.832,50.447,60.956,73.105,83.896,96.772,109.902,119.795,133.639,147.189,162.635,177.977,195.028,211.073,227.469,242.362,256.614,272.531,282.594,291.794,302.049,309.117
E01030232,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.604,8.936,16.587,25.695,36.485,47.167,59.516,70.485,83.574,96.92,106.976,121.048,134.821,150.521,166.117,183.449,199.759,216.424,231.563,246.05,262.229,272.458,281.809,292.233,299.418
E01030233,Domestic battery capacity,Holistic Transition,High,kW,10.541,15.142,20.738,27.064,34.16,42.735,52.943,65.036,77.008,90.848,103.141,117.811,132.769,144.039,159.811,175.247,192.843,210.322,229.747,248.026,266.704,283.671,299.907,318.04,329.505,339.985,351.668,359.721
E01030234,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.428,8.332,15.466,23.959,34.02,43.98,55.495,65.722,77.926,90.371,99.747,112.869,125.711,140.35,154.892,171.053,186.261,201.8,215.916,229.424,244.51,254.048,262.767,272.487,279.186
E01030235,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,12.733,19.231,27.082,36.429,47.502,58.464,71.136,82.393,95.824,109.52,119.84,134.281,148.415,164.527,180.531,198.317,215.054,232.157,247.692,262.559,279.162,289.659,299.255,309.953,317.326
E01030236,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,3.388,11.626,21.58,33.429,47.467,61.364,77.43,91.7,108.728,126.092,139.174,157.482,175.4,195.826,216.116,238.665,259.883,281.565,301.26,320.107,341.156,354.464,366.63,380.192,389.539
E01030237,Domestic battery capacity,Holistic Transition,High,kW,10.058,14.448,19.787,26.62,35.329,45.853,58.38,73.222,87.915,104.9,119.987,137.99,156.348,170.179,189.535,208.479,230.074,251.525,275.365,297.798,320.721,341.543,361.469,383.723,397.793,410.655,424.993,434.876
E01030238,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.199,14.614,19.949,26.3,33.823,41.272,49.882,57.53,66.657,75.963,82.974,92.786,102.39,113.337,124.211,136.296,147.669,159.289,169.845,179.946,191.227,198.36,204.88,212.148,217.158
E01030239,Domestic battery capacity,Holistic Transition,High,kW,8.975,12.892,17.656,24.1,32.714,43.124,55.515,70.195,84.728,101.529,116.452,134.26,152.418,166.099,185.244,203.982,225.343,246.561,270.141,292.331,315.005,335.601,355.311,377.323,391.24,403.962,418.144,427.919
E01030240,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.401,15.307,21.236,28.293,36.653,44.93,54.498,62.997,73.138,83.479,91.271,102.174,112.846,125.011,137.094,150.524,163.161,176.074,187.803,199.028,211.564,219.49,226.735,234.812,240.379
E01030241,Domestic battery capacity,Holistic Transition,High,kW,8.052,11.567,15.841,20.951,27.046,34.411,43.179,53.566,63.849,75.737,86.296,98.896,111.744,121.424,134.971,148.229,163.343,178.356,195.041,210.741,226.784,241.357,255.303,270.878,280.725,289.727,299.762,306.679
E01030242,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,8.873,15.77,24.105,34.026,45.78,57.416,70.868,82.817,97.075,111.613,122.567,137.896,152.9,170.002,186.991,205.871,223.637,241.792,258.282,274.063,291.688,302.83,313.017,324.372,332.199
E01030243,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.922,10.027,18.612,28.832,40.94,52.926,66.783,79.091,93.778,108.754,120.038,135.828,151.283,168.9,186.4,205.848,224.149,242.85,259.837,276.092,294.247,305.725,316.218,327.915,335.977
E01030244,Domestic battery capacity,Holistic Transition,High,kW,10.248,14.722,20.162,26.378,33.438,41.97,52.125,64.157,76.068,89.838,102.069,116.663,131.545,142.758,158.449,173.807,191.314,208.704,228.03,246.216,264.799,281.68,297.833,315.874,327.28,337.707,349.331,357.342
E01030245,Domestic battery capacity,Holistic Transition,High,kW,6.354,9.127,12.5,17.361,24.186,32.432,42.249,53.879,65.393,78.703,90.526,104.634,119.019,129.858,145.025,159.871,176.793,193.603,212.284,229.863,247.826,264.144,279.758,297.197,308.223,318.302,329.537,337.282
E01030246,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.735,5.953,11.049,17.116,24.304,31.419,39.645,46.952,55.67,64.561,71.259,80.633,89.808,100.266,110.655,122.2,133.064,144.166,154.25,163.9,174.677,181.491,187.72,194.664,199.45
E01030247,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.657,5.685,10.552,16.346,23.21,30.006,37.862,44.84,53.166,61.657,68.054,77.006,85.768,95.756,105.677,116.703,127.079,137.681,147.311,156.527,166.82,173.327,179.276,185.908,190.478
E01030248,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.406,4.823,8.953,13.869,19.693,25.458,32.124,38.044,45.108,52.312,57.74,65.335,72.769,81.243,89.661,99.016,107.819,116.814,124.985,132.804,141.537,147.058,152.105,157.732,161.61
E01030249,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,10.154,14.458,19.659,25.85,33.185,40.446,48.84,56.297,65.194,74.266,81.102,90.667,100.03,110.702,121.303,133.085,144.172,155.501,165.791,175.639,186.637,193.59,199.947,207.033,211.917
E01030250,Domestic battery capacity,Holistic Transition,High,kW,6.295,9.043,12.385,16.873,22.839,30.047,38.628,48.794,58.858,70.492,80.826,93.158,105.732,115.206,128.464,141.44,156.232,170.925,187.254,202.62,218.321,232.584,246.233,261.476,271.113,279.923,289.744,296.514
E01030251,Domestic battery capacity,Holistic Transition,High,kW,12.708,18.255,25,32.043,39.18,47.803,58.069,70.231,82.27,96.189,108.552,123.304,138.347,149.682,165.542,181.066,198.762,216.34,235.875,254.258,273.042,290.105,306.433,324.669,336.198,346.738,358.487,366.585
E01030252,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,9.148,16.714,25.857,36.74,49.634,62.399,77.156,90.263,105.903,121.852,133.868,150.684,167.142,185.903,204.539,225.25,244.739,264.654,282.744,300.055,319.389,331.612,342.787,355.243,363.829
E01030253,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.496,8.564,15.897,24.626,34.968,45.206,57.041,67.554,80.098,92.89,102.528,116.014,129.215,144.262,159.209,175.821,191.452,207.425,221.934,235.818,251.325,261.128,270.091,280.081,286.968
E01030254,Domestic battery capacity,Holistic Transition,High,kW,4.392,6.309,8.641,12.537,18.557,25.832,34.492,44.752,54.909,66.652,77.081,89.527,102.217,111.779,125.159,138.256,153.184,168.013,184.494,200.002,215.848,230.243,244.018,259.402,269.129,278.02,287.932,294.764
E01030255,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.298,4.453,8.265,12.804,18.181,23.503,29.657,35.123,41.645,48.295,53.306,60.318,67.182,75.005,82.776,91.413,99.54,107.845,115.388,122.607,130.669,135.766,140.426,145.62,149.201
E01030256,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.306,4.483,8.321,12.89,18.303,23.661,29.856,35.358,41.924,48.619,53.664,60.723,67.632,75.508,83.332,92.026,100.208,108.568,116.162,123.429,131.546,136.677,141.368,146.597,150.202
E01030257,Domestic battery capacity,Holistic Transition,High,kW,20.028,28.77,39.402,48.644,55.377,63.512,73.197,84.67,96.028,109.159,120.822,134.74,148.931,159.624,174.587,189.232,205.926,222.509,240.938,258.28,276.001,292.098,307.502,324.706,335.582,345.526,356.61,364.25
E01030258,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,1.47,5.046,9.366,14.508,20.601,26.632,33.605,39.798,47.188,54.724,60.402,68.347,76.124,84.989,93.794,103.581,112.789,122.199,130.747,138.927,148.062,153.838,159.118,165.004,169.06
E01030259,Domestic battery capacity,Holistic Transition,High,kW,4.553,6.541,8.958,11.807,15.158,19.208,24.028,29.738,35.392,41.927,47.732,54.659,61.723,67.045,74.492,81.781,90.09,98.344,107.517,116.148,124.968,132.98,140.647,149.21,154.624,159.572,165.089,168.892
E01030260,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,8.456,14.013,20.728,28.721,38.191,47.567,58.405,68.031,79.519,91.232,100.058,112.408,124.496,138.275,151.963,167.174,181.488,196.115,209.401,222.116,236.315,245.293,253.5,262.649,268.955
E01030261,Domestic battery capacity,Holistic Transition,High,kW,3.66,5.258,7.201,9.847,13.405,17.705,22.823,28.886,34.889,41.829,47.992,55.347,62.847,68.498,76.406,84.146,92.969,101.732,111.472,120.637,130.002,138.51,146.65,155.742,161.49,166.745,172.603,176.641
E01030262,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.785,9.556,17.737,27.477,39.015,50.438,63.644,75.373,89.37,103.642,114.395,129.443,144.171,160.96,177.637,196.172,213.612,231.434,247.622,263.114,280.415,291.354,301.353,312.5,320.184
E01030263,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.188,7.508,13.936,21.588,30.653,39.628,50.003,59.219,70.215,81.429,89.877,101.7,113.272,126.462,139.565,154.127,167.83,181.831,194.55,206.722,220.315,228.909,236.765,245.524,251.56
E01030264,Domestic battery capacity,Holistic Transition,High,kW,2.694,3.87,5.3,7.374,10.302,13.839,18.049,23.038,27.976,33.685,38.756,44.807,50.978,55.627,62.132,68.5,75.758,82.968,90.981,98.521,106.226,113.224,119.922,127.402,132.131,136.454,141.273,144.595
E01030265,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,3.705,12.714,23.6,36.559,51.911,67.11,84.68,100.286,118.909,137.898,152.206,172.227,191.823,214.162,236.351,261.012,284.217,307.929,329.468,350.08,373.1,387.654,400.958,415.79,426.013
E01030266,Domestic battery capacity,Holistic Transition,High,kW,33.527,48.16,65.957,80.132,88.25,98.058,109.734,123.567,137.262,153.093,167.155,183.934,201.044,213.936,231.976,249.633,269.761,289.754,311.974,332.882,354.247,373.655,392.227,412.969,426.082,438.07,451.434,460.645
E01030267,Domestic battery capacity,Holistic Transition,High,kW,5.388,7.739,10.599,14.728,20.534,27.549,35.9,45.794,55.588,66.911,76.968,88.969,101.207,110.427,123.33,135.958,150.354,164.653,180.545,195.499,210.78,224.66,237.943,252.778,262.157,270.731,280.289,286.877
E01030268,Domestic battery capacity,Holistic Transition,High,kW,9.516,13.67,18.721,23.294,26.932,31.329,36.563,42.763,48.901,55.998,62.301,69.822,77.491,83.27,91.356,99.271,108.293,117.255,127.214,136.586,146.163,154.862,163.187,172.484,178.362,183.736,189.726,193.855
E01030269,Domestic battery capacity,Holistic Transition,High,kW,11.244,16.152,22.12,28.039,33.594,40.306,48.297,57.763,67.135,77.969,87.592,99.074,110.783,119.605,131.951,144.034,157.808,171.49,186.696,201.004,215.625,228.907,241.616,255.81,264.784,272.988,282.134,288.437
E01030270,Domestic battery capacity,Holistic Transition,High,kW,8.989,12.913,17.685,22.928,28.613,35.482,43.659,53.347,62.938,74.025,83.873,95.624,107.607,116.635,129.269,141.635,155.731,169.733,185.294,199.937,214.9,228.492,241.498,256.024,265.208,273.604,282.963,289.414
E01030271,Domestic battery capacity,Holistic Transition,High,kW,10.058,14.448,19.787,26.315,34.283,43.911,55.371,68.949,82.391,97.931,111.734,128.204,144.998,157.652,175.36,192.691,212.448,232.073,253.883,274.406,295.378,314.427,332.657,353.016,365.888,377.655,390.773,399.814
E01030272,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.635,9.042,16.784,25.999,36.918,47.726,60.222,71.321,84.565,98.069,108.244,122.483,136.42,152.306,168.087,185.624,202.127,218.99,234.309,248.967,265.338,275.689,285.151,295.699,302.969
E01030273,Domestic battery capacity,Holistic Transition,High,kW,5.388,7.739,10.599,14.844,20.93,28.284,37.039,47.41,57.678,69.548,80.091,92.672,105.501,115.167,128.693,141.931,157.023,172.013,188.673,204.35,220.369,234.92,248.845,264.396,274.229,283.217,293.237,300.143
E01030274,Domestic battery capacity,Holistic Transition,High,kW,6.354,9.127,12.5,16.324,20.628,25.828,32.018,39.352,46.613,55.006,62.461,71.357,80.429,87.263,96.828,106.189,116.86,127.46,139.241,150.326,161.653,171.943,181.789,192.786,199.738,206.094,213.179,218.063
E01030275,Domestic battery capacity,Holistic Transition,High,kW,7.32,10.515,14.401,17.973,20.906,24.449,28.667,33.664,38.611,44.33,49.409,55.471,61.652,66.309,72.826,79.204,86.475,93.697,101.724,109.277,116.995,124.006,130.715,138.208,142.945,147.275,152.103,155.43
E01030276,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,2.087,7.162,13.294,20.593,29.241,37.803,47.7,56.491,66.981,77.677,85.737,97.015,108.054,120.637,133.136,147.027,160.098,173.455,185.588,197.199,210.166,218.364,225.859,234.213,239.972
E01030277,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,6.653,8.153,9.965,12.122,14.677,17.207,20.132,22.729,25.829,28.99,31.372,34.704,37.966,41.685,45.378,49.483,53.346,57.293,60.878,64.309,68.141,70.563,72.778,75.247,76.948
E01030278,Domestic battery capacity,Holistic Transition,High,kW,2.635,3.786,5.184,7.798,12.081,17.257,23.418,30.718,37.944,46.298,53.718,62.573,71.602,78.404,87.924,97.241,107.862,118.412,130.137,141.171,152.445,162.686,172.486,183.431,190.351,196.677,203.729,208.589
E01030279,Domestic battery capacity,Holistic Transition,High,kW,0,0,0,3.382,11.605,21.54,33.368,47.381,61.253,77.29,91.534,108.531,125.863,138.922,157.197,175.083,195.472,215.724,238.233,259.413,281.055,300.715,319.528,340.539,353.823,365.966,379.503,388.834
E01030280,Domestic battery capacity,Holistic Transition,High,kW,9.956,14.301,19.586,24.459,28.483,33.346,39.134,45.992,52.781,60.63,67.601,75.92,84.402,90.793,99.737,108.491,118.469,128.381,139.397,149.763,160.355,169.976,179.184,189.466,195.968,201.911,208.536,213.103
E01030281,Domestic battery capacity,Holistic Transition,High,kW,6.354,9.127,12.5,17.593,24.982,33.911,44.54,57.132,69.598,84.009,96.81,112.084,127.659,139.395,155.817,171.89,190.212,208.412,228.639,247.672,267.121,284.787,301.694,320.575,332.512,343.425,355.59,363.975
E01030283,Domestic battery capacity,Holistic Transition,High,kW,8.023,11.525,15.784,20.429,25.417,31.445,38.62,47.121,55.537,65.266,73.907,84.219,94.734,102.656,113.743,124.593,136.963,149.249,162.904,175.753,188.883,200.81,212.223,224.97,233.029,240.396,248.608,254.269
E01030285,Domestic battery capacity,Holistic Transition,High,kW,29.794,42.798,58.613,71.82,80.518,91.028,103.54,118.362,133.037,150.001,165.068,183.048,201.382,215.196,234.527,253.447,275.015,296.438,320.248,342.652,365.546,386.342,406.243,428.468,442.52,455.366,469.686,479.556
E01030286,Domestic battery capacity,Holistic Transition,High,kW,20.629,29.632,40.582,50.665,58.969,69.004,80.948,95.1,109.109,125.305,139.69,156.855,174.359,187.547,206.002,224.065,244.656,265.109,287.84,309.23,331.086,350.94,369.94,391.159,404.574,416.838,430.509,439.932
E01030287,Domestic battery capacity,Holistic Transition,High,kW,7.32,10.515,14.401,19.122,24.849,31.768,40.004,49.763,59.423,70.591,80.511,92.347,104.417,113.512,126.238,138.693,152.892,166.996,182.67,197.42,212.492,226.182,239.284,253.915,263.166,271.623,281.05,287.548
E01030288,Domestic battery capacity,Holistic Transition,High,kW,5.856,8.412,11.521,15.657,21.112,27.702,35.548,44.843,54.045,64.683,74.131,85.406,96.903,105.566,117.688,129.552,143.077,156.511,171.442,185.491,199.848,212.888,225.368,239.305,248.117,256.172,265.152,271.341
E01030289,Domestic battery capacity,Holistic Transition,High,kW,2.196,3.155,4.32,6.361,9.597,13.508,18.163,23.678,29.137,35.449,41.055,47.744,54.566,59.705,66.897,73.937,81.961,89.932,98.79,107.126,115.644,123.381,130.785,139.055,144.283,149.062,154.39,158.062
E01030290,Domestic battery capacity,Holistic Transition,High,kW,4.831,6.94,9.505,13.249,18.556,24.968,32.601,41.644,50.597,60.947,70.14,81.109,92.295,100.723,112.516,124.06,137.218,150.288,164.815,178.483,192.451,205.139,217.28,230.84,239.413,247.25,255.986,262.008
E01030291,Domestic battery capacity,Holistic Transition,High,kW,6.339,9.106,12.471,17.247,23.878,31.89,41.427,52.727,63.913,76.844,88.33,102.037,116.013,126.543,141.279,155.702,172.143,188.474,206.624,223.703,241.154,257.007,272.178,289.12,299.832,309.624,320.54,328.064
E01030292,Domestic battery capacity,Holistic Transition,High,kW,11.712,16.825,23.042,29.479,35.924,43.713,52.984,63.968,74.842,87.413,98.578,111.902,125.488,135.725,150.05,164.07,180.052,195.928,213.571,230.174,247.139,262.549,277.296,293.766,304.179,313.698,324.309,331.623
