Proportion served by EPN,Parameter,Scenario_world,Scenario,Unit,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331,0.0566,0.0707,0.0153,0.0668,0.0635,0.0602,0.0567,0.0538,0.0518,0.0511,0.0511,0.0511,0.0511,0.0511
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7607,1.3008,1.6243,0.3508,1.5349,1.4599,1.384,1.3032,1.235,1.1906,1.175,1.1742,1.1742,1.1742,1.1742
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2697,0.4613,0.576,0.1244,0.5443,0.5177,0.4907,0.4621,0.4379,0.4222,0.4166,0.4164,0.4164,0.4164,0.4164
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.9184,1.1468,0.2477,1.0836,1.0307,0.9771,0.92,0.8719,0.8405,0.8295,0.829,0.829,0.829,0.829
0.9903107250250585,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331,0.0566,0.0707,0.0153,0.0668,0.0636,0.0602,0.0567,0.0538,0.0518,0.0511,0.0511,0.0511,0.0511,0.0511
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104,0.0178,0.0222,0.0048,0.021,0.0199,0.0189,0.0178,0.0169,0.0163,0.0161,0.016,0.016,0.016,0.016
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-4,3e-4,4e-4,1e-4,4e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4,3e-4
0.9960772480386241,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0042,0.0053,0.0011,0.005,0.0047,0.0045,0.0042,0.004,0.0039,0.0038,0.0038,0.0038,0.0038,0.0038
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.0257,0.0321,0.0069,0.0303,0.0288,0.0273,0.0257,0.0244,0.0235,0.0232,0.0232,0.0232,0.0232,0.0232
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.0163,0.0204,0.0044,0.0192,0.0183,0.0173,0.0163,0.0155,0.0149,0.0147,0.0147,0.0147,0.0147,0.0147
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5623,0.9615,1.2006,0.2593,1.1345,1.0791,1.023,0.9633,0.9129,0.88,0.8685,0.868,0.868,0.868,0.868
0.9847645429362881,Standalone - Grid Services,Electric Engagement,High,MW,0,249.75,399.55,399.55,399.55,538.5,538.5,538.5,538.5,538.5,538.5,538.5,538.5,538.5,538.5,538.5,538.5,508.8455,483.987,458.8151,432.034,409.4294,394.7019,389.5278,389.2869,389.2869,389.2869,389.2869
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3564,0.6095,0.7611,0.1644,0.7192,0.684,0.6485,0.6106,0.5787,0.5578,0.5505,0.5502,0.5502,0.5502,0.5502
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.0411,0.0513,0.0111,0.0485,0.0461,0.0437,0.0411,0.039,0.0376,0.0371,0.0371,0.0371,0.0371,0.0371
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484,0.0827,0.1033,0.0223,0.0976,0.0928,0.088,0.0829,0.0785,0.0757,0.0747,0.0747,0.0747,0.0747,0.0747
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292,0.0499,0.0623,0.0135,0.0589,0.056,0.0531,0.05,0.0474,0.0457,0.0451,0.045,0.045,0.045,0.045
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4472,0.7648,0.955,0.2063,0.9024,0.8583,0.8137,0.7662,0.7261,0.7,0.6908,0.6904,0.6904,0.6904,0.6904
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249,0.5556,0.6938,0.1498,0.6556,0.6236,0.5911,0.5566,0.5275,0.5085,0.5019,0.5016,0.5016,0.5016,0.5016
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0021,0.0026,6e-4,0.0025,0.0023,0.0022,0.0021,0.002,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0.2352,0.2936,0.0634,0.2775,0.2639,0.2502,0.2356,0.2233,0.2152,0.2124,0.2123,0.2123,0.2123,0.2123
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.0114,0.0142,0.0031,0.0134,0.0128,0.0121,0.0114,0.0108,0.0104,0.0103,0.0103,0.0103,0.0103,0.0103
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455,0.0779,0.0973,0.021,0.0919,0.0874,0.0829,0.078,0.0739,0.0713,0.0704,0.0703,0.0703,0.0703,0.0703
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259,0.0443,0.0553,0.0119,0.0523,0.0497,0.0471,0.0444,0.0421,0.0406,0.04,0.04,0.04,0.04,0.04
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5481,0.9373,1.1704,0.2528,1.1059,1.0519,0.9972,0.939,0.8899,0.8578,0.8466,0.8461,0.8461,0.8461,0.8461
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659,0.1127,0.1407,0.0304,0.1329,0.1264,0.1199,0.1129,0.107,0.1031,0.1018,0.1017,0.1017,0.1017,0.1017
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2141,0.3661,0.4571,0.0987,0.432,0.4109,0.3895,0.3667,0.3476,0.3351,0.3307,0.3305,0.3305,0.3305,0.3305
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6965,1.1911,1.4873,0.3212,1.4054,1.3367,1.2672,1.1933,1.1308,1.0901,1.0759,1.0752,1.0752,1.0752,1.0752
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378,0.0647,0.0808,0.0175,0.0763,0.0726,0.0688,0.0648,0.0614,0.0592,0.0584,0.0584,0.0584,0.0584,0.0584
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.4651,0.5808,0.1254,0.5488,0.522,0.4948,0.4659,0.4416,0.4257,0.4201,0.4198,0.4198,0.4198,0.4198
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0.0314,0.0392,0.0085,0.037,0.0352,0.0334,0.0314,0.0298,0.0287,0.0283,0.0283,0.0283,0.0283,0.0283
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0.0216,0.027,0.0058,0.0255,0.0243,0.023,0.0217,0.0205,0.0198,0.0195,0.0195,0.0195,0.0195,0.0195
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,1e-4,2e-4,0,2e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.0198,0.0248,0.0054,0.0234,0.0223,0.0211,0.0199,0.0188,0.0182,0.0179,0.0179,0.0179,0.0179,0.0179
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.0461,0.0576,0.0124,0.0544,0.0518,0.0491,0.0462,0.0438,0.0422,0.0417,0.0417,0.0417,0.0417,0.0417
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.0198,0.0247,0.0053,0.0234,0.0222,0.0211,0.0198,0.0188,0.0181,0.0179,0.0179,0.0179,0.0179,0.0179
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-4,0.0015,0.0019,4e-4,0.0018,0.0017,0.0016,0.0015,0.0015,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089,0.0153,0.0191,0.0041,0.018,0.0172,0.0163,0.0153,0.0145,0.014,0.0138,0.0138,0.0138,0.0138,0.0138
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.0099,0.0124,0.0027,0.0117,0.0112,0.0106,0.01,0.0094,0.0091,0.009,0.009,0.009,0.009,0.009
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,240,240,240,240,240,240,240,240.1814,240.3102,240.3873,240.0836,227.1495,216.0526,204.8158,192.8607,182.77,176.1956,173.8858,173.7783,173.7783,173.7783,173.7783
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1003,0.1716,0.2142,0.0463,0.2024,0.1925,0.1825,0.1719,0.1629,0.157,0.155,0.1549,0.1549,0.1549,0.1549
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1721,0.2944,0.3676,0.0794,0.3473,0.3304,0.3132,0.2949,0.2795,0.2694,0.2659,0.2657,0.2657,0.2657,0.2657
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163,0.0278,0.0348,0.0075,0.0328,0.0312,0.0296,0.0279,0.0264,0.0255,0.0251,0.0251,0.0251,0.0251,0.0251
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,100,100,100,100,100,100,100,100,100,100,100.3224,100.5513,100.6884,100.1487,95.1436,90.4956,85.789,80.7814,76.5548,73.8011,72.8336,72.7886,72.7886,72.7886,72.7886
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2852,0.4876,0.6089,0.1315,0.5754,0.5473,0.5188,0.4885,0.463,0.4463,0.4404,0.4402,0.4402,0.4402,0.4402
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927,0.1585,0.1979,0.0427,0.187,0.1778,0.1686,0.1588,0.1505,0.145,0.1431,0.143,0.143,0.143,0.143
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,114,114,114,114,114,114,114,114,114,114.4719,114.807,115.0077,114.2177,108.6744,103.3654,97.9894,92.2697,87.4421,84.2967,83.1917,83.1402,83.1402,83.1402,83.1402
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234,0.0401,0.05,0.0108,0.0473,0.045,0.0426,0.0401,0.038,0.0367,0.0362,0.0362,0.0362,0.0362,0.0362
1,Standalone - Grid Services,Electric Engagement,High,MW,0,120,120,120,120,120,120,120,120,120,120,120,120,120.3812,120.6519,120.814,120.1758,114.1609,108.5839,102.9365,96.9281,91.8567,88.5525,87.3917,87.3376,87.3376,87.3376,87.3376
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693,0.1185,0.148,0.032,0.1398,0.133,0.1261,0.1187,0.1125,0.1085,0.107,0.107,0.107,0.107,0.107
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2807,0.4799,0.5993,0.1294,0.5663,0.5386,0.5106,0.4808,0.4556,0.4393,0.4335,0.4332,0.4332,0.4332,0.4332
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6177,1.0563,1.319,0.2849,1.2464,1.1855,1.1239,1.0583,1.0029,0.9668,0.9541,0.9535,0.9535,0.9535,0.9535
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871,0.149,0.1861,0.0402,0.1758,0.1672,0.1585,0.1493,0.1415,0.1364,0.1346,0.1345,0.1345,0.1345,0.1345
0,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594,0.1015,0.1268,0.0274,0.1198,0.114,0.108,0.1017,0.0964,0.0929,0.0917,0.0917,0.0917,0.0917,0.0917
0,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484,0.0828,0.1034,0.0223,0.0977,0.093,0.0881,0.083,0.0786,0.0758,0.0748,0.0748,0.0748,0.0748,0.0748
0,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196,0.0336,0.0419,0.0091,0.0396,0.0377,0.0357,0.0337,0.0319,0.0307,0.0303,0.0303,0.0303,0.0303,0.0303
0.0014288630332720963,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637,0.1089,0.136,0.0294,0.1285,0.1222,0.1158,0.1091,0.1034,0.0996,0.0983,0.0983,0.0983,0.0983,0.0983
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0106,0.0133,0.0029,0.0125,0.0119,0.0113,0.0106,0.0101,0.0097,0.0096,0.0096,0.0096,0.0096,0.0096
0.904838278535151,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0.0623,0.0778,0.0168,0.0735,0.0699,0.0663,0.0624,0.0592,0.057,0.0563,0.0563,0.0563,0.0563,0.0563
0.012785072563925363,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182,0.0312,0.0389,0.0084,0.0368,0.035,0.0332,0.0312,0.0296,0.0285,0.0282,0.0281,0.0281,0.0281,0.0281
0.6898544025883985,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1955,0.3344,0.4175,0.0902,0.3945,0.3753,0.3557,0.335,0.3175,0.306,0.302,0.3018,0.3018,0.3018,0.3018
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5139,0.8788,1.0973,0.237,1.0369,0.9862,0.935,0.8804,0.8343,0.8043,0.7938,0.7933,0.7933,0.7933,0.7933
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1833,0.3135,0.3914,0.0845,0.3699,0.3518,0.3335,0.3141,0.2976,0.2869,0.2832,0.283,0.283,0.283,0.283
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.10780000000000001,0.1346,0.0291,0.1271,0.1209,0.1146,0.108,0.1023,0.0986,0.0973,0.0973,0.0973,0.0973,0.0973
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3082,0.5271,0.6582,0.1421,0.6219,0.5915,0.5608,0.528,0.5004,0.4824,0.4761,0.4758,0.4758,0.4758,0.4758
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1744,0.2982,0.3724,0.0804,0.3519,0.3347,0.3173,0.2988,0.2831,0.273,0.2694,0.2692,0.2692,0.2692,0.2692
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2228,0.381,0.4758,0.1028,0.4496,0.4276,0.4054,0.3817,0.3618,0.3487,0.3442,0.344,0.344,0.344,0.344
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309,0.0529,0.066,0.0143,0.0624,0.0593,0.0562,0.0529,0.0502,0.0484,0.0477,0.0477,0.0477,0.0477,0.0477
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0.0446,0.0557,0.012,0.0526,0.0501,0.0475,0.0447,0.0423,0.0408,0.0403,0.0403,0.0403,0.0403,0.0403
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1478,0.2527,0.3156,0.0682,0.2982,0.2836,0.2689,0.2532,0.2399,0.2313,0.2283,0.2281,0.2281,0.2281,0.2281
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627,0.1073,0.134,0.0289,0.1266,0.1204,0.1141,0.1075,0.1018,0.0982,0.0969,0.0968,0.0968,0.0968,0.0968
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,5,5,5,5,5,5.0824,5.1409,5.1759,5.038,4.8909,4.6519,4.41,4.1526,3.9353,3.7937,3.744,3.7417,3.7417,3.7417,3.7417
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2317,0.3962,0.4947,0.1068,0.4675,0.4446,0.4215,0.3969,0.3761,0.3626,0.3579,0.3576,0.3576,0.3576,0.3576
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092,0.1867,0.2332,0.0504,0.2203,0.2095,0.1987,0.1871,0.1773,0.1709,0.1687,0.1685,0.1685,0.1685,0.1685
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2818,0.4819,0.6017,0.13,0.5686,0.5408,0.5127,0.4827,0.4575,0.441,0.4352,0.435,0.435,0.435,0.435
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142,0.0243,0.0304,0.0066,0.0287,0.0273,0.0259,0.0244,0.0231,0.0223,0.022,0.0219,0.0219,0.0219,0.0219
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5817,0.9947,1.242,0.2683,1.1737,1.1163,1.0583,0.9965,0.9443,0.9104,0.8984,0.8979,0.8979,0.8979,0.8979
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412,0.0705,0.088,0.019,0.0832,0.0791,0.075,0.0706,0.0669,0.0645,0.0637,0.0636,0.0636,0.0636,0.0636
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0.0036,0.0045,0.001,0.0043,0.0041,0.0039,0.0036,0.0034,0.0033,0.0033,0.0033,0.0033,0.0033,0.0033
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.0086,0.0108,0.0023,0.0102,0.0097,0.0092,0.0087,0.0082,0.0079,0.0078,0.0078,0.0078,0.0078,0.0078
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,1e-4,0,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-4,7e-4,8e-4,2e-4,8e-4,8e-4,7e-4,7e-4,6e-4,6e-4,6e-4,6e-4,6e-4,6e-4,6e-4
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0028,0.0035,8e-4,0.0033,0.0031,0.003,0.0028,0.0027,0.0026,0.0025,0.0025,0.0025,0.0025,0.0025
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0019,0.0024,5e-4,0.0023,0.0022,0.0021,0.0019,0.0018,0.0018,0.0017,0.0017,0.0017,0.0017,0.0017
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.0038,0.0048,0.001,0.0045,0.0043,0.0041,0.0038,0.0036,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3931,0.6722,0.8394,0.1813,0.7932,0.7544,0.7152,0.6735,0.6382,0.6153,0.6072,0.6068,0.6068,0.6068,0.6068
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5646,0.9655,1.2056,0.2604,1.1392,1.0835,1.0272,0.9672,0.9166,0.8836,0.8721,0.8715,0.8715,0.8715,0.8715
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8864,1.5157,1.8927,0.4088,1.7885,1.7011,1.6126,1.5185,1.4391,1.3873,1.3691,1.3683,1.3683,1.3683,1.3683
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3916,0.6697,0.8363,0.1806,0.7902,0.7516,0.7125,0.6709,0.6358,0.613,0.6049,0.6046,0.6046,0.6046,0.6046
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4253,0.7273,0.9082,0.1962,0.8582,0.8163,0.7738,0.7286,0.6905,0.6657,0.657,0.6565,0.6565,0.6565,0.6565
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4154,0.7103,0.887,0.1916,0.8381,0.7972,0.7557,0.7116,0.6744,0.6501,0.6416,0.6412,0.6412,0.6412,0.6412
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7349,1.2567,1.5692,0.3389,1.4828,1.4104,1.337,1.259,1.1931,1.1502,1.1351,1.1344,1.1344,1.1344,1.1344
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.0083,0.0103,0.0022,0.0098,0.0093,0.0088,0.0083,0.0078,0.0076,0.0075,0.0075,0.0075,0.0075,0.0075
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.5677,0.7089,0.15310000000000001,0.6698,0.6371,0.604,0.5687,0.539,0.5196,0.5128,0.5125,0.5125,0.5125,0.5125
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684,0.117,0.1461,0.0316,0.1381,0.1313,0.1245,0.1172,0.1111,0.1071,0.1057,0.1056,0.1056,0.1056,0.1056
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3353,0.5734,0.716,0.1546,0.6766,0.6435,0.6101,0.5745,0.5444,0.5248,0.5179,0.5176,0.5176,0.5176,0.5176
1,Standalone - Grid Services,Electric Engagement,High,MW,49.9,49.9,49.9,49.9,49.9,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.8,149.9651,150.0823,150.1525,149.8761,141.8838,134.9524,127.9336,120.4661,114.1631,110.0566,108.6139,108.5467,108.5467,108.5467,108.5467
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.7353,0.9182,0.1983,0.8676,0.8252,0.7823,0.7366,0.6981,0.673,0.6642,0.6638,0.6638,0.6638,0.6638
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6383,1.0915,1.363,0.2944,1.2879,1.225,1.1613,1.0935,1.0363,0.999,0.9859,0.9853,0.9853,0.9853,0.9853
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0.0094,0.0117,0.0025,0.0111,0.0105,0.01,0.0094,0.0089,0.0086,0.0085,0.0085,0.0085,0.0085,0.0085
1,Standalone - Grid Services,Electric Engagement,High,MW,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3483,0.5956,0.7437,0.1606,0.7028,0.6684,0.6337,0.5967,0.5655,0.5451,0.538,0.5376,0.5376,0.5376,0.5376
